feature,split,gain
f001_EXT_SOURCES_mean,787,569847.4505342245
f001_ORGANIZATION_TYPE,3019,74434.65661096573
f001_EXT_SOURCES_sum,407,55710.61553287506
f001_EXT_SOURCE_3,656,39849.53547143936
f001_AMT_GOODS_PRICE-d-AMT_CREDIT,387,25596.297976970673
f001_PAYMENT_RATE,486,23577.457791805267
f001_AMT_CREDIT-d-AMT_ANNUITY,499,21069.17394924164
f001_EXT_SOURCE_2,399,20621.890402436256
f301_delay_DAYS_ENTRY_PAYMENT_mean,197,18732.82657814026
f001_OCCUPATION_TYPE,438,18170.57033109665
f001_NAME_EDUCATION_TYPE,206,16734.294702529907
f001_CODE_GENDER,303,14893.258999824524
f201_CNT_INSTALMENT_ratio_mean,404,14232.650115251541
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,334,13169.476291179657
f001_AMT_GOODS_PRICE-d-AMT_ANNUITY,271,12881.085007667542
f001_DAYS_EMPLOYED,205,12475.316614151001
f001_EXT_SOURCES_prod,162,10540.352010250092
f001_EXT_SOURCE_1,365,10104.502039432526
f305_notdelay_cas_NUM_INSTALMENT_ratio_mean,259,10037.02405834198
f001_AMT_GOODS_PRICE,242,8972.696197271347
f302_delay_days_weighted_delay_max,60,8299.079532623291
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,174,8119.430000066757
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,198,7684.722104072571
f301_notdelay_NUM_INSTALMENT_ratio_mean,196,6785.494840621948
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,198,6772.521016955376
f305_con_not-delayed_money_0_sum,123,6513.045022010803
f302_not-delayed_money_5_min,91,6208.9571743011475
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,222,5923.735298156738
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_var,121,5532.422371387482
f001_REGION_RATING_CLIENT_W_CITY,146,5315.735505104065
f001_EXT_SOURCES_2-3,183,5210.675112336874
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_var,98,5125.820791244507
f001_AMT_ANNUITY,153,5110.490428447723
f001_maxwell_feature_1,157,5099.968749046326
f001_NAME_FAMILY_STATUS,166,5010.777636528015
f301_notdelay_NUM_INSTALMENT_ratio_min,164,5000.970988273621
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,128,4916.095878601074
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,188,4827.740075349808
f001_OWN_CAR_AGE,123,4670.32782459259
f001_DEF_30_CNT_SOCIAL_CIRCLE,123,4493.050140380859
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,72,4487.886762142181
f301_days_weighted_delay_sum,81,4459.455319881439
f302_notdelay_NUM_INSTALMENT_ratio_var,162,4379.292339086533
f001_alldocs_kurt,113,4373.460291862488
f001_DAYS_EMPLOYED-d-DAYS_BIRTH,134,4347.32161962986
f001_AMT_ANNUITY-d-cnt_adults,176,4138.88211107254
f001_DAYS_ID_PUBLISH,160,4087.133973836899
f001_FLAG_DOCUMENT_3,90,4011.217499732971
f301_not-delayed_money_0_sum,87,3660.5588817596436
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max,79,3609.7054600715637
f302_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_min,62,3599.903875350952
f305_delay_rev_DAYS_ENTRY_PAYMENT_max,97,3590.117670059204
f301_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_min,57,3280.3762097358704
f001_age_finish_payment,105,3179.1193447113037
f302_days_weighted_delay_max,52,3138.1944160461426
f001_OWN_CAR_AGE-d-DAYS_BIRTH,81,3077.127456665039
f302_notdelay_NUM_INSTALMENT_ratio_max,84,3007.994263648987
f001_FLAG_WORK_PHONE,108,2953.9539937973022
f302_not-delayed_money_0_min,36,2900.3621582984924
f001_REGION_POPULATION_RELATIVE,158,2887.4415938854218
f301_NUM_INSTALMENT_ratio_mean,116,2830.944999694824
f305_cas_NUM_INSTALMENT_ratio_min,82,2824.693205833435
f001_NEW_CAR_TO_BIRTH_RATIO,93,2811.6919836997986
f001_DAYS_BIRTH,93,2797.9064989089966
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max,58,2784.212713241577
f302_notdelay_NUM_INSTALMENT_ratio_mean,108,2782.5972304344177
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_max,68,2608.5596566200256
f301_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,74,2578.588029384613
f302_NUM_INSTALMENT_ratio_var,107,2530.503427505493
f305_cas_NUM_INSTALMENT_ratio_mean,87,2523.6234397888184
f001_NAME_INCOME_TYPE,56,2490.801302909851
f305_delay_rev_AMT_PAYMENT-d-AMT_ANNUITY_max,52,2471.37850189209
f001_NEW_CAR_TO_EMPLOY_RATIO,84,2459.539370059967
f301_delayed_money_ratio_5_mean,34,2453.531707763672
f301_not-delayed_money_5_sum,71,2419.8821125030518
f301_delayed_money_ratio_5_var,37,2418.3314728736877
f305_notdelay_cas_NUM_INSTALMENT_ratio_var,74,2409.466208934784
f001_AMT_CREDIT,76,2365.532907962799
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_var,42,2318.762788295746
f001_AMT_ANNUITY-d-AMT_INCOME_TOTAL,126,2297.3848915100098
f301_not-delayed_money_ratio_0_mean,46,2295.3404035568237
f201_MONTHS_BALANCE_min,79,2099.863105535507
f001_EXT_SOURCES_1-2,93,2099.690508067608
f301_delay_DAYS_ENTRY_PAYMENT_max,74,2071.0096259117126
f301_notdelay_DAYS_ENTRY_PAYMENT_sum,69,2031.666214466095
f301_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,63,2008.0312218666077
f302_AMT_PAYMENT-d-app_AMT_ANNUITY_min,39,1987.1682926416397
f302_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,29,1979.6121397018433
f305_rev_DAYS_ENTRY_PAYMENT_mean,76,1964.271607875824
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_CREDIT_mean,46,1884.7884720563889
f301_delay_days_weighted_delay_mean,35,1847.8489899635315
f001_DAYS_ID_PUBLISH-d-DAYS_BIRTH,99,1847.2691532373428
f301_NUM_INSTALMENT_ratio_var,80,1829.477569103241
f302_NUM_INSTALMENT_ratio_min,82,1824.9923605918884
f302_delay_DAYS_ENTRY_PAYMENT_mean,65,1796.0527958869934
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_max,45,1765.5151724815369
f305_con_AMT_PAYMENT-d-app_AMT_CREDIT_mean,51,1702.558256149292
f001_TOTALAREA_MODE,63,1698.473444700241
f301_AMT_PAYMENT-d-app_AMT_ANNUITY_max,49,1697.7880427837372
f001_REG_CITY_NOT_LIVE_CITY,71,1671.5641860961914
f001_AMT_REQ_CREDIT_BUREAU_YEAR,92,1609.8357124328613
f301_delayed_money_10_mean,31,1596.9417152404785
f301_notdelay_days_weighted_delay_sum,55,1561.0115523338318
f305_cas_DAYS_ENTRY_PAYMENT_max,82,1553.3386178016663
f301_notdelay_NUM_INSTALMENT_ratio_var,87,1543.1957470178604
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,63,1524.3628597259521
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max,47,1514.9838004112244
f303_NUM_INSTALMENT_ratio_min,52,1487.3850135803223
f001_AMT_GOODS_PRICE-d-AMT_INCOME_TOTAL,88,1476.1314616203308
f302_delay_days_weighted_delay_mean,29,1470.3980779647827
f305_notdelay_cas_NUM_INSTALMENT_VERSION_nunique,52,1470.0262937545776
f302_delay_DAYS_ENTRY_PAYMENT_max,57,1466.4747829437256
f001_EXT_SOURCES_std,66,1457.2031738758087
f001_OWN_CAR_AGE-m-DAYS_BIRTH,58,1431.820424079895
f001_DEF_60_CNT_SOCIAL_CIRCLE,61,1426.8943004608154
f301_not-delayed_money_ratio_5_mean,41,1424.5859661102295
f303_notdelay_NUM_INSTALMENT_ratio_min,67,1411.3092260360718
f301_not-delayed_money_ratio_0_sum,42,1410.436803817749
f202_MONTHS_BALANCE_mean,66,1397.1785130500793
f201_MONTHS_BALANCE_size,34,1396.9622135162354
f202_SK_DPD_DEF_mean,32,1382.2476015090942
f302_notdelay_NUM_INSTALMENT_ratio_min,77,1352.1748995780945
f305_notdelay_con_AMT_PAYMENT_sum,31,1344.892107963562
f302_NUM_INSTALMENT_ratio_mean,64,1339.9806685447693
f301_delayed_money_5_mean,35,1326.3172960281372
f201_MONTHS_BALANCE_max,59,1315.3653744459152
f001_NEW_ANNUITY_TO_INCOME_RATIO,71,1307.1533117294312
f301_not-delayed_money_10_sum,43,1306.598289489746
f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,77,1254.9770879745483
f305_delay_rev_DAYS_ENTRY_PAYMENT_mean,40,1234.349799156189
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max,30,1229.7108240127563
f301_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_var,56,1221.2533168792725
f301_DAYS_ENTRY_PAYMENT_mean,40,1207.779610157013
f001_building_score_mode_mean,45,1206.7116439342499
f301_not-delayed_day_5_var,21,1179.4013013839722
f301_DAYS_ENTRY_PAYMENT_sum,49,1173.3068470954895
f305_notdelay_rev_DBD_sum,34,1156.8214139938354
f305_notdelay_rev_days_weighted_delay_min,37,1134.3426022529602
f202_CNT_INSTALMENT_ratio_mean,74,1122.372612953186
f301_notdelay_AMT_PAYMENT_sum,23,1119.3945145606995
f001_AMT_GOODS_PRICE-d-CNT_FAM_MEMBERS,56,1099.9983463287354
f305_con_not-delayed_money_5_sum,33,1093.5188083648682
f302_notdelay_NUM_INSTALMENT_VERSION_nunique,42,1078.9187955856323
f305_con_not-delayed_money_0_mean,49,1078.5341336727142
f302_not-delayed_money_10_min,27,1074.089756011963
f001_AMT_CREDIT-d-AMT_INCOME_TOTAL,57,1063.382073879242
f302_days_weighted_delay_sum,53,1056.8898227214813
f302_DAYS_ENTRY_PAYMENT_mean,57,1055.2244272232056
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_var,19,1051.8328256607056
f302_notdelay_days_weighted_delay_sum,65,1049.0061740875244
f305_notdelay_rev_DAYS_ENTRY_PAYMENT_mean,33,1048.275619506836
f305_notdelay_cas_DAYS_ENTRY_PAYMENT_max,52,1047.830539226532
f305_con_not-delayed_money_ratio_0_sum,31,1041.6429195404053
f303_delay_delayed_money_ratio_10_var,30,1038.0902919769287
f305_cas_NUM_INSTALMENT_ratio_var,39,1037.8838486671448
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,70,1033.444921553135
f301_amt_delta_mean,35,1021.4687271118164
f001_AMT_CREDIT-d-CNT_FAM_MEMBERS,56,1020.4817813634872
f301_delayed_money_5_var,36,1015.4378042221069
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,59,1010.9135825634003
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max,48,998.8978000879288
f302_not-delayed_day_10_var,14,998.2017078399658
f305_notdelay_cas_NUM_INSTALMENT_ratio_max,30,980.1068859100342
f001_AMT_REQ_CREDIT_BUREAU_QRT,45,968.685097694397
f301_not-delayed_day_5_mean,12,960.375696182251
f301_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_mean,39,949.7291736602783
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max,37,943.4684734344482
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,61,939.0610890388489
f302_NUM_INSTALMENT_ratio_max,37,926.4441876411438
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max,48,925.0112781524658
f302_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_min,35,924.3848609924316
f306_cons_DEP_diff_var,66,920.989429473877
f001_EXT_SOURCES_1-3,52,920.9189901351929
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max,40,917.3185663223267
f302_delayed_money_0_var,28,913.1037006378174
f302_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_mean,11,908.6085052490234
f001_AMT_CREDIT-d-cnt_adults,55,903.4655566215515
f301_not-delayed_money_5_min,17,902.0244016647339
f301_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_min,28,897.518279671669
f301_notdelay_amt_delta_mean,30,896.8598003387451
f302_delayed_money_ratio_5_var,21,895.8902988433838
f301_delayed_money_ratio_0_mean,17,895.7445297241211
f001_APARTMENTS_AVG,39,893.5563325881958
f302_AMT_PAYMENT-d-AMT_ANNUITY_max,38,891.7620587348938
f301_DBD_max,55,887.1781120300293
f305_con_AMT_INSTALMENT_sum,41,884.5543270111084
f201_NAME_CONTRACT_STATUS_Active_sum,26,883.9244818687439
f305_notdelay_con_NUM_INSTALMENT_ratio_min,49,878.817220211029
f306_notdelay_rev_DEP_diff_mean,49,876.4336967468262
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max,46,870.7485423088074
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,55,869.9695224761963
f302_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_min,28,867.817256808281
f301_not-delayed_money_ratio_5_sum,36,867.2688794136047
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_mean,40,864.4767228364944
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_var,37,859.3535273075104
f305_notdelay_rev_DAYS_ENTRY_PAYMENT_sum,25,858.1227631568909
f306_cons_DEP_diff_mean,62,850.4749974012375
f202_CNT_INSTALMENT_ratio_var,48,850.139271736145
f001_EXT_SOURCES_2-1-3,46,845.172224521637
f307_cons_DEP_diff_mean,56,835.6727538108826
f301_AMT_PAYMENT-d-app_AMT_ANNUITY_min,24,828.0075042247772
f001_AMT_GOODS_PRICE-d-cnt_adults,48,826.5245141983032
f301_delayed_money_0_mean,25,824.55335521698
f302_delay_AMT_PAYMENT-d-AMT_ANNUITY_max,24,821.4300937652588
f301_AMT_PAYMENT-d-AMT_ANNUITY_var,39,818.0172508955002
f001_DAYS_REGISTRATION-m-DAYS_BIRTH,53,812.7262510061264
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,39,811.7633805274963
f302_delay_days_weighted_delay_sum,24,811.2887258529663
f301_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_max,33,810.0770583152771
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max,39,808.0838975906372
