index,split,gain
app_001_EXT_SOURCE_2,2283,142661.54042100906
app_001_EXT_SOURCE_3,1853,122189.980281353
app_001_ORGANIZATION_TYPE,3508,52843.155762672424
app_001_EXT_SOURCE_1,2002,48182.153421878815
app_002_EXT_SOURCE_1-by-AMT_INCOME_TOTAL,1330,19412.21099472046
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_EMPLOYED,1102,18660.960947990417
app_001_OCCUPATION_TYPE,780,18272.409447193146
app_001_AMT_ANNUITY,1266,17500.564611434937
app_001_DAYS_BIRTH,972,16062.373443126678
app_002_AMT_ANNUITY-by-AMT_INCOME_TOTAL,1047,13631.455320835114
app_001_AMT_CREDIT,954,13247.968839645386
app_002_DAYS_EMPLOYED-DAYS_BIRTH,1051,12880.593039035797
app_002_DAYS_ID_PUBLISH-DAYS_BIRTH,953,12327.456196308136
app_001_AMT_GOODS_PRICE,827,12271.819857597351
app_001_DAYS_ID_PUBLISH,988,12018.693994998932
ins_301_AMT_PAYMENT_sum,718,11244.24394607544
app_001_CODE_GENDER,438,10948.640709877014
app_002_AMT_INCOME_TOTAL-AMT_CREDIT,786,10876.531710147858
bureau_501_ant_cre-debt_q25,422,10805.773252010345
app_001_NAME_EDUCATION_TYPE,215,10627.938394546509
app_001_DAYS_EMPLOYED,739,10623.710163593292
app_001_OWN_CAR_AGE,654,10399.845643043518
app_002_DAYS_ID_PUBLISH-DAYS_EMPLOYED,837,10381.627402305603
app_001_DAYS_LAST_PHONE_CHANGE,789,10163.635836601257
app_002_DAYS_REGISTRATION-DAYS_EMPLOYED,835,9778.369748592377
bureau_506_ant_cre-debt_q25,342,9261.45643901825
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_BIRTH,715,9199.414449691772
app_002_AMT_CREDIT-by-AMT_INCOME_TOTAL,729,9153.894301891327
app_001_DAYS_REGISTRATION,715,8496.197546005249
prev_102_DAYS_DECISION_min,551,8308.730337619781
pos_201_CNT_INSTALMENT_FUTURE_mean,605,8245.727013587952
pos_201_CNT_INSTALMENT_FUTURE_std,609,8004.445332527161
app_002_DAYS_REGISTRATION-DAYS_BIRTH,678,7989.860495567322
app_001_REGION_POPULATION_RELATIVE,679,7815.337296485901
bureau_503_ant_cre-debt_q25,378,7614.995620727539
ins_301_DAYS_ENTRY_PAYMENT_std,493,7566.692320823669
prev_101_AMT_ANNUITY_min,637,7540.531943321228
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_ID_PUBLISH,644,7439.943692684174
bureau_506_ant_cre-debt_min,393,7438.675402641296
pos_201_MONTHS_BALANCE_std,490,7304.454512119293
ins_301_days_weighted_delay_tsw3_sum,536,7281.118629455566
ins_301_DAYS_INSTALMENT_std,431,7141.404671669006
ins_301_days_weighted_delay_sum,487,7042.060234069824
ins_301_AMT_INSTALMENT_sum,519,7016.504581928253
app_002_AMT_INCOME_TOTAL-AMT_ANNUITY,608,6899.606807231903
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_REGISTRATION,606,6886.465220451355
app_002_AMT_INCOME_TOTAL-AMT_GOODS_PRICE,555,6873.667286396027
prev_101_AMT_GOODS_PRICE_min,579,6850.954030036926
ins_304_days_weighted_delay_tsw3_std,444,6802.867013454437
pos_201_CNT_INSTALMENT_FUTURE_q25,516,6718.779470920563
bureau_508_DAYS_CREDIT_ENDDATE_q75,374,6639.944803714752
cre_401_CNT_DRAWINGS_ATM_CURRENT_mean,396,6636.029108047485
ins_305_days_weighted_delay_tsw4_min,401,6622.445779323578
app_002_DAYS_ID_PUBLISH-DAYS_REGISTRATION,578,6622.313219070435
app_002_AMT_GOODS_PRICE-by-AMT_INCOME_TOTAL,560,6610.316125392914
ins_301_AMT_PAYMENT_q50,510,6428.338361263275
bureau_501_DAYS_CREDIT_q75,259,6420.844003200531
pos_202_CNT_INSTALMENT_FUTURE_q75,457,6397.365262508392
pos_202_CNT_INSTALMENT_FUTURE_mean,453,6364.457582950592
pos_204_MONTHS_BALANCE_std,525,6343.838171958923
ins_301_AMT_PAYMENT_q75,493,6316.662305355072
bureau_501_DAYS_CREDIT_q50,248,6219.897128582001
prev_102_HOUR_APPR_PROCESS_START_min,395,6120.323060035706
ins_304_days_weighted_delay_tsw3_mean,334,6077.110491275787
ins_301_AMT_INSTALMENT_max,460,5835.388223648071
pos_202_CNT_INSTALMENT_FUTURE_std,471,5814.772540569305
ins_301_AMT_INSTALMENT_q50,494,5796.6023645401
pos_202_CNT_INSTALMENT_FUTURE_q50,410,5791.718370914459
pos_201_CNT_INSTALMENT_FUTURE_q75,440,5785.7728481292725
ins_304_DAYS_ENTRY_PAYMENT_q75,353,5765.993138790131
ins_301_AMT_PAYMENT_q25,457,5717.172649383545
ins_303_days_weighted_delay_tsw3_min,309,5622.354367733002
prev_102_gby-SK_ID_CURR_size,380,5620.490635871887
ins_301_days_delayed_payment_std,484,5584.0902733802795
ins_301_days_delayed_payment_sum,469,5576.442992687225
app_002_AMT_ANNUITY-by-CNT_CHILDREN,484,5548.9304757118225
ins_301_AMT_INSTALMENT_q25,466,5471.402216434479
ins_301_AMT_PAYMENT_min,449,5453.283728599548
ins_301_AMT_INSTALMENT_q75,438,5402.599119186401
pos_204_MONTHS_BALANCE_sum,453,5390.153295516968
ins_304_days_weighted_delay_tsw3_q25,320,5338.178848266602
ins_302_days_weighted_delay_tsw3_min,334,5317.242889881134
prev_101_RATE_DOWN_PAYMENT_min,463,5295.88236951828
bureau_501_ant_cre-debt_min,352,5171.41166973114
ins_304_DAYS_INSTALMENT_q75,308,5153.638129234314
ins_301_days_weighted_delay_tsw3_std,443,5151.2004227638245
prev_101_AMT_CREDIT_min,431,5114.505012989044
bureau_506_ant_cre-debt_q50,320,5105.276948928833
bureau_503_ant_cre-debt_min,326,5100.34805727005
pos_202_CNT_INSTALMENT_FUTURE_q25,391,5099.933795452118
ins_301_AMT_INSTALMENT_std,419,5087.29850769043
pos_202_CNT_INSTALMENT_FUTURE_sum,406,5002.475786209106
prev_102_AMT_ANNUITY_min,408,4975.532548427582
prev_101_AMT_DOWN_PAYMENT_min,426,4927.070351600647
ins_301_AMT_PAYMENT_mean,403,4886.8033618927
prev_102_AMT_CREDIT_min,372,4885.831443786621
ins_301_days_weighted_delay_std,428,4884.077279090881
pos_201_CNT_INSTALMENT_mean,388,4837.91131401062
ins_303_DAYS_ENTRY_PAYMENT_std,403,4817.953372001648
app_001_TOTALAREA_MODE,377,4761.46928024292
ins_304_DAYS_ENTRY_PAYMENT_q50,247,4731.027600288391
bureau_508_days_update-end_q25,309,4726.408359050751
app_001_REGION_RATING_CLIENT_W_CITY,258,4708.419105052948
pos_201_CNT_INSTALMENT_std,376,4603.3004059791565
ins_301_AMT_INSTALMENT_mean,382,4597.256941795349
bureau_501_DAYS_CREDIT_mean,207,4584.501243591309
prev_102_SELLERPLACE_AREA_min,292,4562.152292251587
ins_304_DAYS_INSTALMENT_q50,237,4560.659423828125
pos_201_MONTHS_BALANCE_sum,368,4558.013281822205
cre_401_CNT_DRAWINGS_ATM_CURRENT_std,298,4550.701752662659
