index,split,gain
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_std_sum,112,975.9796495437622
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_sum_max,161,970.1758799552917
pos_NAME_CONTRACT_STATUS_Active_sum,147,969.2149722576141
APARTMENTS_AVG,109,960.0118877887726
pos_SK_DPD_over2_max-ts,72,953.0244815349579
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_sum_max,156,950.7587094306946
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_max_min,156,939.2104187011719
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_sum_mean,159,935.1319205760956
pos_gby-SK_ID_CURR_MONTHS_BALANCE_mean,151,931.7862455844879
pos_gby-SK_ID_CURR_CNT_INSTALMENT_max-min,129,929.3349590301514
FLOORSMAX_MEDI,78,926.3813335895538
pos_gby-SK_ID_CURR_CNT_INSTALMENT_FUTURE_std,134,917.4757609367371
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_min_mean,102,910.8902833461761
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_min_std,130,908.9148209095001
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_sum_mean,143,906.3595786094666
LANDAREA_AVG,145,905.5091910362244
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_max,117,891.4377791881561
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_std,92,890.4839663505554
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_std_sum,126,889.5402474403381
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_std_mean,120,882.2356700897217
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_sum_max-min,141,881.9029226303101
REG_CITY_NOT_WORK_CITY,62,881.286563873291
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_mean_max,114,879.5034110546112
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_mean_max-min,121,873.8338196277618
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_mean_std,142,873.8286616802216
pos_T-5_CNT_INSTALMENT_FUTURE_sum,140,870.242680311203
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_max_mean,102,851.3463327884674
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_min_std,107,847.2013258934021
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_max_mean,103,839.0366168022156
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_std_std,138,838.4890699386597
LANDAREA_MODE,134,836.9445283412933
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_max-min,121,836.8550601005554
pos_is_Active_max-min-ts,136,835.752316236496
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_mean_mean,134,833.1584429740906
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_sum_max-min,139,829.1820211410522
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_sum_mean,129,826.9573028087616
NAME_EDUCATION_TYPE,7,826.6649074554443
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_sum_std,124,823.0896632671356
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_std_max,136,818.6529998779297
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_std_std,102,815.067449092865
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_mean_max-min,150,814.7815632820129
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_mean_mean,84,809.6135544776917
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_size_mean,130,806.8459086418152
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_sum_std,136,799.5399203300476
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_sum_mean,135,797.6921422481537
