feature,split,gain
f001_EXT_SOURCES_mean,638,161898.09630417824
f702_prev_y_mean,259,54964.66291642189
f002_ORGANIZATION_TYPE,2196,36122.751455783844
f702_prev_y_max,260,33239.9894285202
f702_prev_y_min,243,15052.026601731777
f001_EXT_SOURCES_sum,198,9533.081215381622
f001_EXT_SOURCE_2,235,5137.756075382233
f001_EXT_SOURCE_3,217,5020.578595876694
f002_NAME_EDUCATION_TYPE,121,4945.627512931824
f702_prev_y_q75,76,4226.174108743668
f002_OCCUPATION_TYPE,213,4207.887395858765
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,91,3467.4702512025833
f001_EXT_SOURCES_prod,130,3431.047563791275
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,92,3203.0247366428375
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,98,2879.016832590103
f001_CODE_GENDER,123,2722.527575969696
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,96,2651.035626888275
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,98,2637.9111115932465
f001_EXT_SOURCE_1,143,2257.021453857422
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,103,1930.2019177675247
f302_days_weighted_delay_max,68,1859.7889423370361
f702_prev_y_q25,79,1780.1828417778015
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,104,1745.6283473968506
f101_approved_amt_unpaid_var,47,1597.2024488449097
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,84,1558.6555852890015
f501_AMT_CREDIT_MAX_OVERDUE_mean,85,1419.973878145218
f501_AMT_CREDIT_MAX_OVERDUE_max,85,1415.724323272705
f001_EXT_SOURCES_2-3,107,1386.2273075580597
f001_OWN_CAR_AGE,64,1342.9494171142578
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,36,1294.8380982279778
f001_EXT_SOURCES_std,113,1265.0972383022308
f001_REGION_POPULATION_RELATIVE,110,1259.103806257248
f310_notdelay_NUM_INSTALMENT_ratio_max,53,1245.9794363975525
f301_delay_days_weighted_delay_mean,56,1210.4749428331852
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,56,1191.057471036911
f108_NAME_GOODS_CATEGORY,100,1139.705632686615
f301_delay_DAYS_ENTRY_PAYMENT_mean,54,1104.490712672472
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,51,1100.4253931045532
f101_approved_cnt_unpaid_var,41,1069.8835468292236
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_sum,62,1047.9916071891785
f702_prev_y_median,64,1045.7880754470825
f101_nyg-middle_AMT_CREDIT-d-total_debt_mean,48,1037.9225015640259
f108_PRODUCT_COMBINATION,79,1036.0327973365784
f109_NAME_GOODS_CATEGORY,98,1034.5100917816162
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,54,1031.4512595534325
f001_maxwell_feature_1,70,1005.5443135499954
f501_AMT_CREDIT_MAX_OVERDUE_sum,56,979.9886660575867
f105_prevapp_future_payment_13m,72,958.8390635251999
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,45,949.6808214187622
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,53,945.4476630687714
f501_AMT_CREDIT_MAX_OVERDUE_var,60,925.449371099472
f502_DAYS_CREDIT_UPDATE_mean,74,920.9360933303833
