index,split,gain
EXT_SOURCE_2,1174,84123.28179335594
EXT_SOURCE_3,1011,55620.64726233482
EXT_SOURCE_1,906,28805.98491215706
ORGANIZATION_TYPE,742,13736.596528291702
OCCUPATION_TYPE,391,13022.331003189087
DAYS_EMPLOYED,805,12088.682490110397
AMT_GOODS_PRICE,930,11584.013958215714
DAYS_BIRTH,751,11402.112295866013
AMT_ANNUITY,769,9889.882113456726
AMT_CREDIT,752,8854.082594156265
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_mean,434,7821.9835085868835
CODE_GENDER,211,7758.221633672714
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_mean,363,7131.830907821655
DAYS_LAST_PHONE_CHANGE,603,7002.255356788635
NAME_EDUCATION_TYPE,136,6130.989468336105
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_max,335,5805.3076066970825
bureau_gby-SK_ID_CURR_DAYS_CREDIT_mean,273,5694.248816728592
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_sum,277,5674.359051942825
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_mean_sum,240,5673.640100717545
bureau_gby-SK_ID_CURR_DAYS_CREDIT_max,462,5379.178349733353
DAYS_REGISTRATION,653,5245.001913309097
DAYS_ID_PUBLISH,555,5240.497978448868
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_min,528,5058.602516651154
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_mean_min,213,5040.8932139873505
prev_DAYS_DECISION-high_mean,243,5011.7088923454285
ins_gby-SK_ID_CURR_AMT_PAYMENT_min,437,4968.115789651871
OWN_CAR_AGE,388,4888.641416788101
REGION_POPULATION_RELATIVE,578,4845.435279607773
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_mean_mean,272,4429.854637145996
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_mean,415,4423.908189296722
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_max_min,460,4183.194274663925
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_sum,417,4179.612274169922
REGION_RATING_CLIENT_W_CITY,194,4179.52144241333
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_max_mean,389,4166.0627698898315
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_mean_min,355,3674.772139787674
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_max,291,3598.5702176094055
APARTMENTS_MODE,455,3555.911515712738
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_sum,252,3485.4176058769226
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_min_mean,388,3318.2508816719055
YEARS_BEGINEXPLUATATION_AVG,425,3287.5723259449005
LIVINGAREA_AVG,374,3254.8479940891266
FLAG_DOCUMENT_3,128,3229.697638988495
YEARS_BEGINEXPLUATATION_MODE,404,3213.0380318164825
bureau_DAYS_CREDIT-Active_mean,373,3196.152021884918
pos_SK_DPD_bin,204,3183.928881883621
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_mean_mean,226,3180.924493074417
bureau_CREDIT_ACTIVE_Closed_norm,170,3180.317338705063
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_max_std,353,3147.790906906128
REGION_RATING_CLIENT,155,3146.1397728919983
prev_CNT_PAYMENT-high_mean,188,3144.5433688163757
APARTMENTS_AVG,381,3092.556265115738
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_std_min,369,3091.358798980713
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_min_sum,367,3079.630633831024
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_max_min,356,3065.8295764923096
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_max_std,358,3060.157590866089
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_UPDATE_max_min,386,2981.9956374168396
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_max_mean,328,2980.138218164444
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_std_min,375,2975.2330389022827
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_max_min,362,2974.0986692905426
LIVINGAREA_MODE,379,2958.906949520111
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_mean_max,255,2931.820198059082
TOTALAREA_MODE,337,2892.3207354545593
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_max_min,355,2885.8698189258575
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_min_max,324,2870.4296243190765
YEARS_BEGINEXPLUATATION_MEDI,397,2865.8126199245453
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_std_max,352,2858.7718715667725
bureau_DAYS_CREDIT_ENDDATE-Active_mean,371,2833.628515958786
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_max_min,343,2819.3921222686768
bureau_AMT_CREDIT_MAX_OVERDUE-Active_sum,172,2815.206283569336
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_std_min,342,2808.137528181076
NAME_INCOME_TYPE,84,2802.2559399604797
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_max_mean,324,2796.3154439926147
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_std_mean,340,2762.1173951625824
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_mean_min,234,2748.6457777023315
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_max_std,340,2745.691570520401
bureau_AMT_CREDIT_SUM-Closed_sum,316,2743.6203117370605
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_min_sum,335,2736.4340686798096
prev_DAYS_LAST_DUE_1ST_VERSION-high_mean,244,2716.9770216941833
APARTMENTS_MEDI,311,2712.5941581726074
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_std_min,360,2700.76229929924
prev_DAYS_LAST_DUE_1ST_VERSION-middle_sum,307,2698.978509902954
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_max_sum,330,2684.96621632576
bureau_DAYS_CREDIT_UPDATE-Active_sum,355,2675.9241790771484
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_DAYS_FIRST_DRAWING_sum_mean,74,2669.3014538288116
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_mean_min,283,2664.8749215602875
bureau_AMT_CREDIT_SUM-Closed_mean,330,2645.221572637558
BASEMENTAREA_AVG,356,2639.4318380355835
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_min_max,337,2636.194749355316
bureau_AMT_CREDIT_SUM-Active_mean,350,2635.295576572418
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_std_min,345,2622.076931476593
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_ENDDATE_std_mean,330,2612.7138833999634
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_min_mean,332,2606.429393053055
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_min_std,321,2603.9227702617645
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_sum_min,262,2600.495103120804
bureau_CREDIT_ACTIVE_Active_norm,163,2599.2071228027344
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_sum_min,359,2578.547218799591
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_min_max,309,2546.022789955139
bureau_DAYS_CREDIT_ENDDATE-Active_sum,309,2542.626168489456
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_max_min,330,2534.4753863811493
bureau_gby-SK_ID_CURR_DAYS_ENDDATE_FACT_max,311,2533.400894880295
bureau_DAYS_CREDIT_UPDATE-Active_mean,363,2521.4912960529327
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_std_mean,316,2520.2980411052704
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_min_max,293,2508.02796959877
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_max,250,2497.7065949440002
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_ENTRY_PAYMENT_std_min,281,2496.0189287662506
AMT_INCOME_TOTAL,339,2488.1602642536163
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_mean_max,283,2487.509439468384
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_mean_max,296,2483.7353966236115
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_AMT_CREDIT_SUM_min_max,315,2476.705536842346
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_max_std,302,2469.1422414779663
LIVINGAREA_MEDI,324,2466.631895303726
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_mean_std,316,2462.036507129669
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_min_std,317,2452.5678923130035
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_min_mean,307,2437.956579208374
prev_CNT_PAYMENT-high_sum,178,2416.9612288475037
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_std_min,308,2414.272551059723
prev_DAYS_LAST_DUE_1ST_VERSION-high_sum,217,2393.9191377162933
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_min_max,314,2389.8546648025513
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_mean_min,295,2384.173855781555
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_min_sum,279,2382.8710951805115
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_sum_max,269,2370.1710572242737
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_sum,283,2360.6931626796722
prev_AMT_ANNUITY-Country-wide_mean,282,2354.83327960968
prev_DAYS_LAST_DUE-high_mean,198,2349.918714284897
LANDAREA_AVG,311,2349.364834547043
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_std_min,291,2346.4096188545227
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_std_min,309,2345.9023702144623
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_mean_mean,284,2345.89794421196
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_min_max,292,2345.881390810013
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_ENDDATE_FACT_max_min,290,2342.7029247283936
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_std_max,285,2336.384217262268
bureau_AMT_CREDIT_MAX_OVERDUE-Active_mean,176,2327.330053091049
prev_DAYS_LAST_DUE_1ST_VERSION-middle_mean,282,2312.844387769699
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_max_std,304,2302.387768983841
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_std_min,297,2299.879752635956
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_max_mean,271,2284.178232908249
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_sum_min,312,2281.7945713996887
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_ENDDATE_FACT_max_mean,300,2281.753351211548
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_max_min,274,2280.873896598816
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_min,240,2279.671180486679
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_min_std,311,2276.2787506580353
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_std,289,2257.1212871074677
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_mean_mean,282,2256.202355861664
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_std_mean,290,2250.012660264969
bureau_DAYS_CREDIT-Active_sum,291,2248.4639987945557
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_mean,237,2240.8571243286133
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_mean_min,297,2240.603283405304
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_mean_max,287,2238.8703289031982
prev_DAYS_FIRST_DUE-high_mean,205,2236.6312425136566
prev_AMT_ANNUITY-New_sum,268,2235.548561811447
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_DEBT_min_mean,293,2221.4700725078583
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_max_std,291,2212.478702545166
bureau_AMT_CREDIT_SUM-Active_sum,277,2206.7449872493744
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_ENDDATE_FACT_max_min,286,2204.96324634552
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_std_mean,266,2200.660255432129
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_std_max,299,2195.5484716892242
LANDAREA_MODE,317,2190.7433502674103
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_max_mean,284,2185.460269212723
BASEMENTAREA_MODE,299,2183.9149091243744
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_std_max,266,2168.400424718857
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_min_mean,228,2164.0317208766937
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_max_sum,292,2162.7776970863342
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_mean,224,2156.434335231781
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_AMT_CREDIT_SUM_mean_min,250,2153.515554666519
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_max_std,291,2146.3439395427704
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_sum_max,259,2136.884957075119
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_max_std,263,2134.422075510025
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_std,182,2133.0843234062195
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_min,219,2130.00018286705
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_min_max,279,2119.432404279709
prev_NAME_CONTRACT_STATUS_Refused_norm,104,2115.8637907505035
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_ENDDATE_FACT_max_mean,263,2102.5821516513824
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_sum_min,248,2099.5498893260956
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_mean_max,262,2099.135712146759
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_max_min,223,2098.744409799576
prev_DAYS_DECISION-middle_mean,265,2098.089753627777
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_mean_std,280,2091.96404504776
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_mean_max,249,2085.9364762306213
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_mean_min,284,2081.153886795044
ENTRANCES_AVG,260,2074.4934322834015
bureau_AMT_CREDIT_SUM_DEBT-Active_mean,272,2071.0404460430145
NONLIVINGAREA_AVG,270,2070.4621274471283
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_sum_min,253,2061.5760519504547
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_max_sum,260,2054.7930278778076
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_mean_max,252,2042.8702046871185
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_std_mean,266,2040.1572632789612
prev_RATE_DOWN_PAYMENT-high_sum,215,2034.2960133552551
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_ENTRY_PAYMENT_std_mean,210,2028.1049876213074
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_std_mean,279,2027.4001665115356
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_std_max,240,2027.3482036590576
