index,split,gain
EXT_SOURCE_2,277,28528.67352771759
EXT_SOURCE_3,248,25925.016236305237
ORGANIZATION_TYPE,554,11621.34113407135
EXT_SOURCE_1,304,10566.655421257019
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_mean,96,3582.9082107543945
OCCUPATION_TYPE,93,3400.2861700057983
DAYS_BIRTH,144,3343.12158203125
AMT_ANNUITY,156,3342.426209449768
AMT_GOODS_PRICE,124,2850.1790084838867
AMT_CREDIT,130,2810.03683757782
DAYS_EMPLOYED,113,2622.9077978134155
CODE_GENDER,76,2284.868989944458
NAME_EDUCATION_TYPE,39,1881.1964149475098
OWN_CAR_AGE,76,1847.3562774658203
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_sum,52,1591.9097986221313
DAYS_ID_PUBLISH,85,1394.0931968688965
ins_gby-SK_ID_CURR_AMT_PAYMENT_min,56,1221.5263051986694
DAYS_REGISTRATION,75,1216.7810831069946
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_DAYS_FIRST_DRAWING_sum_mean,22,1209.8463077545166
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_mean,21,1150.6656064987183
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_max_min,54,1082.1106662750244
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_min_max,37,1022.0315999984741
DAYS_LAST_PHONE_CHANGE,59,1006.5558815002441
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_mean_max,41,944.9166011810303
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_mean,49,898.6895475387573
FLAG_DOCUMENT_3,30,876.8861961364746
bureau_gby-SK_ID_CURR_DAYS_CREDIT_max,47,844.1604814529419
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_max_std,48,802.6841678619385
REGION_POPULATION_RELATIVE,53,781.9087114334106
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_std,32,766.3036031723022
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_mean_min,13,761.821310043335
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_mean_min,33,749.5303010940552
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_max_std,40,731.62890625
bureau_CREDIT_TYPE_Microloan_sum,31,724.8782978057861
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_mean_min,37,695.4751710891724
NAME_FAMILY_STATUS,31,688.0487976074219
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_min_max,39,673.2718992233276
bureau_CREDIT_ACTIVE_Active_sum,34,672.4474620819092
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_mean_sum,11,670.0718040466309
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_min_mean,33,662.5017986297607
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_min,34,646.7235660552979
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_mean,30,636.2714910507202
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_min_std,34,629.1018953323364
prev_NAME_YIELD_GROUP_high_sum,29,622.6580038070679
DEF_30_CNT_SOCIAL_CIRCLE,28,616.830472946167
prev_gby-SK_ID_CURR-SK_ID_PREV_DAYS_FIRST_DRAWING_sum_mean,15,608.7957878112793
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_min_max,38,604.7868995666504
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_sum,26,582.9872007369995
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_AMT_DOWN_PAYMENT_sum_mean,16,567.4409074783325
TOTALAREA_MODE,35,566.7820997238159
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_mean,30,561.1232995986938
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_min_sum,34,551.5703163146973
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_max,26,543.3383979797363
APARTMENTS_AVG,32,535.2149028778076
