feature,split,gain
f001_EXT_SOURCES_mean,678,164900.50479078293
f702_prev_y_mean,295,59258.20424568653
f002_ORGANIZATION_TYPE,2060,33884.31609535217
f702_prev_y_max,206,28812.02667737007
f702_prev_y_min,207,14026.440378904343
f001_EXT_SOURCES_sum,245,12257.947312831879
f001_EXT_SOURCE_2,281,6934.572082161903
f702_prev_y_q25,115,6887.760944366455
f001_EXT_SOURCE_3,180,6378.310093402863
f702_prev_y_q75,84,5375.916793346405
f001_CODE_GENDER,183,4440.652292251587
f002_OCCUPATION_TYPE,217,4160.5098695755005
f001_EXT_SOURCES_prod,162,4138.000682353973
f002_NAME_EDUCATION_TYPE,103,4002.4939279556274
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,86,3178.684140458703
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,91,2911.746216058731
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,165,2792.1807605028152
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,111,2586.597308397293
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,70,2079.2987945079803
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,94,1851.947582244873
f001_AMT_ANNUITY-d-cnt_adults,116,1809.9970698356628
f702_prev_y_median,31,1788.3386211395264
f001_REGION_POPULATION_RELATIVE,94,1672.5220429897308
f108_PRODUCT_COMBINATION,129,1653.2869210243225
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,85,1631.0304176062346
f301_delay_days_weighted_delay_mean,69,1611.7535772323608
f001_OWN_CAR_AGE,80,1575.5887188911438
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,75,1535.9895288944244
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,55,1466.2932291030884
f501_CREDIT_TYPE_Mortgage_mean,67,1397.631356716156
f001_DEF_60_CNT_SOCIAL_CIRCLE,99,1377.5898733139038
f001_EXT_SOURCE_1,91,1366.7929725646973
f001_REGION_RATING_CLIENT_W_CITY,77,1333.1540446281433
f001_maxwell_feature_1,73,1272.897557258606
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,77,1223.317806005478
f101_approved_cnt_unpaid_var,45,1222.4988164901733
f101_approved_AMT_GOODS_PRICE-d-total_debt_mean,56,1217.0517241954803
f002_NAME_FAMILY_STATUS,84,1183.5900144577026
f001_EXT_SOURCES_2-3,107,1168.5425853729248
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,42,1091.3749203681946
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,51,1074.4034476280212
f301_delay_DAYS_ENTRY_PAYMENT_mean,67,1073.9947328567505
f301_NUM_INSTALMENT_ratio_var,56,1063.3166280388832
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,42,1060.3597089867108
f310_days_weighted_delay_max,39,1051.7428317070007
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,56,1021.0556747913361
f501_AMT_CREDIT_SUM_OVERDUE-d-app_AMT_GOODS_PRICE_max,37,1020.7046689987183
f001_DEF_30_CNT_SOCIAL_CIRCLE,62,1004.7514500617981
f101_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_mean,71,966.4283499717712
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,52,954.8266677856445
f001_EXT_SOURCES_std,78,942.642196059227
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_mean,52,915.8435225486755
f001_AMT_GOODS_PRICE-d-AMT_CREDIT,65,914.0156133770943
f502_AMT_CREDIT_SUM_sum,46,907.9265475273132
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,35,900.5656137466431
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,54,879.2008810043335
f001_EXT_SOURCES_1-2,59,874.1892790794373
f101_approved_AMT_CREDIT-d-total_debt_mean,44,868.8265309333801
f109_NAME_GOODS_CATEGORY,74,842.125
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,59,840.4079159982502
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,63,839.5195059776306
f505_Active_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,38,836.3495740890503
f305_con_AMT_PAYMENT-d-AMT_ANNUITY_mean,35,820.3848552703857
f505_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_sum,37,814.6257920265198
f502_CREDIT_TYPE_Microloan_mean,42,807.5423650741577
f702_prev_y_var,68,807.273786097765
f305_delay_rev_DAYS_ENTRY_PAYMENT_max,40,804.7189788818359
f101_active_AMT_CREDIT-d-total_debt_min,31,797.9875030517578
f502_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,47,789.5364742279053
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,40,782.3256077766418
f302_days_weighted_delay_max,31,782.0747547149658
f108_NAME_GOODS_CATEGORY,72,781.5483794212341
f302_delay_days_weighted_delay_mean,32,765.551718711853
f202_CNT_INSTALMENT_FUTURE_pctchange_min,37,745.5697827339172
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,39,743.4837288856506
f301_days_weighted_delay_sum,34,738.4027292728424
f501_AMT_CREDIT_MAX_OVERDUE_max,51,728.9173130989075
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,49,728.007915019989
f503_DAYS_CREDIT_max,61,706.6222577095032
f001_EXT_SOURCES_2-1-3,43,700.1344764232635
f105_prevapp_future_payment_13m,33,688.6296429634094
f001_OWN_CAR_AGE-m-DAYS_BIRTH,41,688.0095806121826
f303_DPD_mean,35,686.99720287323
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,34,686.1846713423729
f001_EXT_SOURCES_1-2-3,46,676.3074016571045
f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,49,671.6306328773499
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,41,669.1453647613525
f501_DAYS_CREDIT-d-app_DAYS_EMPLOYED_var,64,665.7750134468079
f501_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_diff_var,45,664.152740240097
f001_YEARS_BEGINEXPLUATATION_MODE,53,654.3598448038101
f303_days_weighted_delay_sum,35,653.4798541069031
f506_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,28,646.9033961296082
