feature,split,gain
f001_EXT_SOURCES_mean,559,161098.3133597374
f702_prev_y_mean,332,65792.7562508583
f002_ORGANIZATION_TYPE,2162,34684.97336626053
f702_prev_y_max,209,26521.80113840103
f001_EXT_SOURCES_sum,275,12863.241871356964
f702_prev_y_min,152,7552.7620437294245
f702_prev_y_q75,100,7304.207341432571
f001_EXT_SOURCE_3,204,6161.485404968262
f702_prev_y_q25,71,6044.796261548996
f001_EXT_SOURCE_2,267,5415.617026805878
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,142,5279.872897267342
f001_CODE_GENDER,202,4881.752077102661
f002_NAME_EDUCATION_TYPE,121,4560.332000732422
f001_EXT_SOURCES_prod,124,3540.218662261963
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,90,3059.0624675750732
f002_OCCUPATION_TYPE,155,2808.686679840088
f202_CNT_INSTALMENT_FUTURE_pctchange_min,87,2433.957726955414
f001_EXT_SOURCE_1,143,2367.7882840633392
f105_prevapp_future_payment_13m,100,2082.9220719337463
f002_NAME_FAMILY_STATUS,130,2070.851930618286
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,120,1920.5976605415344
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,89,1807.9347712695599
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,72,1745.9614020586014
f101_approved_AMT_GOODS_PRICE-d-total_debt_mean,77,1724.1648681163788
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,89,1683.04527759552
f108_PRODUCT_COMBINATION,123,1665.2172899246216
f001_NEW_CAR_TO_BIRTH_RATIO,78,1574.8412554264069
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,88,1489.3162104189396
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,44,1428.3782949447632
f505_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,56,1340.7436871528625
f001_EXT_SOURCES_1-2,73,1330.9668358564377
f302_days_weighted_delay_max,57,1326.136628627777
f501_AMT_CREDIT_MAX_OVERDUE_mean,83,1323.3234189152718
f501_AMT_CREDIT_MAX_OVERDUE_var,76,1304.8041660785675
f001_EXT_SOURCES_2-3,123,1300.6983133554459
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,75,1288.0348936319351
f501_AMT_CREDIT_MAX_OVERDUE_max,82,1277.7875277996063
f108_NAME_GOODS_CATEGORY,103,1226.692454814911
f001_OWN_CAR_AGE,73,1218.5857133865356
f201_MONTHS_BALANCE_max,81,1154.3359208106995
f301_days_weighted_delay_sum,47,1109.210332751274
f501_CREDIT_TYPE_Microloan_mean,57,1082.715763092041
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,46,1077.5911812782288
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,53,1070.7299728393555
f001_PAYMENT_RATE,69,1068.764553785324
f001_AMT_CREDIT-d-AMT_ANNUITY,83,1053.1398916244507
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,33,1052.6345267295837
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,57,1048.9917006492615
f406_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,49,1030.6953220367432
f102_refused_DAYS_DECISION_var,63,992.8803763389587
f001_REGION_RATING_CLIENT_W_CITY,74,978.3033239841461
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_mean,49,973.4139151573181
f101_approved_cnt_unpaid_var,35,970.2449111938477
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,64,967.4997832775116
f302_delay_days_weighted_delay_max,48,960.4373579025269
f001_FLAG_DOCUMENT_3,58,905.3195805549622
f002_WEEKDAY_APPR_PROCESS_START,77,893.3278226852417
f702_prev_y_var,75,886.8183157444
f310_delay_days_weighted_delay_mean,52,866.6283760070801
f001_maxwell_feature_1,52,846.0884232521057
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,47,822.5349469184875
f101_completed_AMT_APPLICATION-d-app_AMT_ANNUITY_max,28,815.4996910095215
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY_mean,58,812.2979583740234
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_var,50,795.1603918075562
f102_approved_AMT_CREDIT-d-total_debt_max,48,788.129979133606
f109_NAME_GOODS_CATEGORY,69,787.7371158599854
f503_AMT_CREDIT_SUM_diff_var,59,783.1742453575134
f301_delay_days_weighted_delay_mean,39,777.6869597434998
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,51,777.5687386989594
f603_Closed_BURE_COUNT,68,765.4426283836365
f503_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,31,764.1443319320679
f301_notdelay_AMT_PAYMENT_sum,41,755.193546295166
f702_prev_y_median,43,751.2094364836812
f301_notdelay_days_weighted_delay_sum,35,731.5636560916901
f301_days_weighted_delay_max,29,716.2989182472229
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,40,715.6486122608185
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_max,61,696.5502794981003
f308_cons_days_delayed_payment_pctchange_var,55,672.4777402877808
f308_cas_amt_ratio_diff_max,49,668.9872627258301
f302_notdelay_NUM_INSTALMENT_ratio_max,36,664.791738986969
f302_notdelay_NUM_INSTALMENT_ratio_var,43,662.3589747548103
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,34,659.6857961416245
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_mean,59,659.0799677371979
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,42,654.4437017440796
f106_NAME_CONTRACT_STATUS-Refused,45,650.3201107978821
f505_Active_AMT_CREDIT_MAX_OVERDUE_var,50,649.1925210952759
f001_NEW_CAR_TO_EMPLOY_RATIO,39,644.4524827003479
f108_DAYS_LAST_DUE-m-app_DAYS_REGISTRATION,65,633.1284599304199
f504_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_mean,64,624.3607964515686
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,41,623.8709661960602
f001_EXT_SOURCES_std,54,621.4359122514725
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,30,619.7574310302734
f306_cons_DEP_diff_var,60,611.3638293743134
f405_AMT_BALANCE-d-AMT_DRAWINGS_CURRENT_min,45,610.722487449646
