feature,split,gain
f001_EXT_SOURCES_mean,407,59826.75664329529
f702_prev_y_mean,188,28915.33699607849
f002_ORGANIZATION_TYPE,1394,21508.6788315773
f702_prev_y_max,154,17141.196674332023
f001_EXT_SOURCES_sum,194,10905.649777650833
f703_bureau_y_max,104,6887.396240234375
f001_EXT_SOURCE_2,198,5913.558268070221
f702_prev_y_min,109,5517.63084757328
f702_prev_y_q25,88,4300.234230041504
f001_EXT_SOURCE_3,139,3968.953245729208
f702_prev_y_q75,59,3797.0735652446747
f702_prev_y_median,60,3241.3647289276123
f703_bureau_y_mean,63,3000.705135345459
f002_NAME_EDUCATION_TYPE,92,2903.949200630188
f001_CODE_GENDER,127,2782.397035598755
f703_bureau_y_var,94,2570.330091714859
f703_bureau_y_q75,58,2331.7938203811646
f001_EXT_SOURCE_1,115,2213.756634235382
f001_EXT_SOURCES_prod,81,2131.510160267353
f002_OCCUPATION_TYPE,106,1695.929626941681
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,41,1527.530125617981
f002_NAME_FAMILY_STATUS,79,1255.3254613876343
f301_NUM_INSTALMENT_ratio_std-d-mean,66,1173.2702851295471
f001_DEF_60_CNT_SOCIAL_CIRCLE,62,1163.8275985717773
f001_EXT_SOURCES_std,73,1027.7077207565308
f205_CNT_INSTALMENT_FUTURE_pctchange_min,60,1011.8687763214111
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_mean,65,983.614589214325
f001_maxwell_feature_1,47,868.9040727615356
f001_OWN_CAR_AGE,47,847.2499046325684
f001_DEF_30_CNT_SOCIAL_CIRCLE,47,845.8893399238586
f001_REGION_POPULATION_RELATIVE,57,824.9492697715759
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,34,777.9664959907532
f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,55,735.9483814239502
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,49,732.3102788925171
f510_SK_ID_BUREAU,54,698.1899392604828
f398_y_pred,23,683.7302904129028
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,33,683.4783395528793
f201_CNT_INSTALMENT_FUTURE_pctchange_std-d-mean,47,680.279124379158
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,26,657.7607927322388
f001_AMT_ANNUITY-d-cnt_adults,46,653.3142986297607
f509_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT,37,652.0072021484375
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_std,31,650.0870316028595
f302_NUM_INSTALMENT_ratio_std-d-mean,46,649.2548413276672
f001_EXT_SOURCES_2-3,49,647.7166058421135
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,34,632.0936899185181
f702_prev_y_var,48,602.4115046560764
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,30,574.3798301666975
f507_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,22,571.7908987998962
f201_CNT_INSTALMENT-m-CNT_INSTALMENT_FUTURE_std-d-mean,46,563.8319540172815
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,41,559.4132480025291
f308_cons_days_weighted_delay_tsw3_diff_mean,47,556.1670681238174
f509_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange,34,546.3546905517578
f505_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,27,533.1557836532593
f510_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE,39,531.2237386703491
f509_SK_ID_BUREAU,42,528.686069726944
f001_AMT_ANNUITY-d-AMT_INCOME_TOTAL,40,523.7395648956299
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,31,522.0431451797485
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,33,520.80016040802
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,31,520.7921235561371
f505_Active_DAYS_CREDIT_UPDATE_mean,39,520.7769976258278
f301_notdelay_DAYS_ENTRY_PAYMENT_max,26,518.8481135368347
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,34,517.6748805046082
f001_AMT_CREDIT-d-AMT_ANNUITY,40,513.3736019134521
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,33,496.2999587059021
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,36,492.4412364959717
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,24,490.8268623352051
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std-d-mean,36,486.24088048934937
f001_REGION_RATING_CLIENT,28,479.48814964294434
f001_AMT_ANNUITY,40,471.9551124870777
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,36,466.22364044189453
f301_delay_DAYS_ENTRY_PAYMENT_mean,20,463.86264181137085
f301_NUM_INSTALMENT_ratio_std,35,463.38229274749756
f505_Closed_DAYS_CREDIT_UPDATE_diff_std,35,458.93533277511597
f205_CNT_INSTALMENT_FUTURE_pctchange_mean,26,455.1638193130493
f205_CNT_INSTALMENT_FUTURE_pctchange_std-d-mean,28,454.4588266611099
f301_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,29,453.3494312763214
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,28,451.5720076560974
f001_EXT_SOURCES_1-2,34,450.95462131500244
f201_MONTHS_BALANCE_mean,30,449.53175830841064
f509_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM,20,444.2761216163635
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,23,444.08275175094604
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_std-d-mean,28,443.0700068473816
f505_Closed_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_min,29,440.8322505950928
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,35,439.20023941993713
f505_Closed_DAYS_CREDIT_UPDATE_pctchange_max,34,438.1123571395874
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,36,436.36824226379395
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_std-d-mean,39,436.00596058368683
f701_all_credit-prevact_min-dby-income,36,431.30100977420807
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,36,431.13730692863464
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,36,429.11195945739746
f510_AMT_CREDIT_SUM-d-app_AMT_ANNUITY,36,428.3016623854637
f001_EXT_SOURCES_1-2-3,29,426.4152398109436
f501_DAYS_CREDIT_UPDATE_std-d-mean,34,422.8133270740509
f601_Closed_STATUS_1_std-d-mean,29,418.6766185760498
f301_NUM_INSTALMENT_ratio_mean,33,418.13600897789
f301_DAYS_ENTRY_PAYMENT_max,27,416.7843589782715
f505_Active_DAYS_CREDIT-d-app_DAYS_EMPLOYED_min,24,416.5866103172302
f501_AMT_CREDIT_MAX_OVERDUE_max,32,415.7920684814453
f507_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,22,415.314160823822
f301_notdelay_DAYS_ENTRY_PAYMENT_mean,28,411.505078792572
f703_bureau_y_median,27,411.22984409332275
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,34,410.74676299095154
f001_NEW_CAR_TO_EMPLOY_RATIO,29,403.983491897583
f305_notdelay_con_AMT_PAYMENT_sum,27,403.4917821884155
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,29,399.9465012550354
f310_delay_days_weighted_delay_mean,18,399.1142921447754
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_pctchange_std-d-mean,27,396.32575941085815
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_min,23,394.01940870285034
f305_notdelay_con_DBD_mean,31,392.51316022872925
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,22,391.0835380554199
f510_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT,32,386.8757026195526
f507_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,11,384.7731761932373
f305_con_AMT_INSTALMENT_min,28,384.15837198495865
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,34,383.72391164302826
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,25,382.98248529434204
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,25,380.66336381435394
f308_cons_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_mean,27,379.2479410171509
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std,31,377.06644916534424
f501_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_std-d-mean,29,374.8137809038162
f305_con_AMT_PAYMENT_sum,23,373.0501012802124
f308_cas_NUM_INSTALMENT_ratio_diff_mean,22,371.8874788284302
f001_TOTALAREA_MODE,20,369.5850582122803
f302_notdelay_NUM_INSTALMENT_ratio_mean,23,368.25655245780945
f301_days_weighted_delay_sum,24,363.38735008239746
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,35,359.7171413898468
f001_YEARS_BEGINEXPLUATATION_MODE,22,358.8971710205078
f001_YEARS_BEGINEXPLUATATION_AVG,24,357.1214003562927
f509_app_AMT_ANNUITY,23,357.0397310256958
f308_cons_AMT_INSTALMENT_pctchange_max,26,356.7321972846985
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH-d-DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,33,356.4743617773056
f308_cons_DBD_diff_mean,29,355.60790157318115
f301_notdelay_AMT_PAYMENT_sum,19,355.51580238342285
f001_NEW_ANNUITY_TO_INCOME_RATIO,25,353.0693988800049
f001_EXT_SOURCES_1-3,27,352.2197871208191
f001_PAYMENT_RATE,28,352.04538106918335
f301_notdelay_NUM_INSTALMENT_ratio_mean,23,351.03325033187866
f501_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_mean,28,350.1079888343811
f314_days_weighted_delay_diff_sum,25,348.61891198158264
f201_CNT_INSTALMENT_FUTURE_pctchange_mean,31,348.2228971719742
f001_building_score_mode_mean,20,347.12070083618164
f001_AMT_GOODS_PRICE-d-AMT_ANNUITY,29,346.3601753115654
f305_notdelay_con_AMT_INSTALMENT_min,26,346.21285247802734
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,30,345.6111521720886
f001_NONLIVINGAREA_MODE,25,344.0904722213745
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_std-d-mean,25,343.7679214477539
f001_NEW_INC_PER_CHLD,28,343.5629234313965
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,29,343.05626940727234
f302_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std-d-mean,23,342.044438123703
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,24,339.96850737929344
f505_Closed_DAYS_CREDIT_UPDATE_diff_std-d-mean,28,338.89005959033966
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,30,336.44882893562317
f509_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT,30,335.20796835422516
f510_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE,25,334.308406740427
f202_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std,24,334.15511989593506
f002_NAME_INCOME_TYPE,21,333.553409576416
f302_NUM_INSTALMENT_ratio_std,22,331.776038646698
f509_AMT_CREDIT_SUM-d-app_AMT_ANNUITY,22,329.207599401474
f507_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_sum,18,328.9874176979065
f001_AMT_CREDIT-d-cnt_adults,26,328.6454887390137
f202_CNT_INSTALMENT_FUTURE_pctchange_min,19,327.23238945007324
f001_AMT_GOODS_PRICE-d-AMT_INCOME_TOTAL,25,327.1026918888092
f301_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,25,326.3970090150833
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_CREDIT_mean,20,326.2889099121094
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_mean,26,325.7754521369934
f305_notdelay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,26,323.60335969924927
f301_notdelay_NUM_INSTALMENT_ratio_std,25,323.3904404640198
f305_notdelay_con_NUM_INSTALMENT_ratio_std-d-mean,27,322.9663920402527
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_sum,26,322.9219694137573
f406_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,10,322.4466962814331
f301_DAYS_ENTRY_PAYMENT_mean,23,322.40077018737793
f301_notdelay_NUM_INSTALMENT_ratio_std-d-mean,27,322.35307002067566
f305_notdelay_cas_NUM_INSTALMENT_ratio_mean,18,322.0781989097595
f407_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,12,320.63739681243896
f305_notdelay_con_AMT_PAYMENT_min,18,319.22929859161377
f001_AMT_CREDIT-d-AMT_INCOME_TOTAL,26,318.855051279068
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_std-d-mean,25,317.8062572479248
f301_notdelay_days_weighted_delay_sum,23,317.4955278635025
f505_Active_DAYS_CREDIT-d-app_DAYS_EMPLOYED_std-d-mean,24,317.33242893218994
f501_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_max,22,317.0171775817871
f205_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std-d-mean,18,316.7235984802246
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,28,316.42129945755005
f507_Active_DAYS_CREDIT-d-app_DAYS_REGISTRATION_min,18,316.0648183822632
f313_days_weighted_delay_diff_sum,18,315.61188411712646
f301_delay_DAYS_ENTRY_PAYMENT_sum,22,315.2875061035156
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,26,315.0592666864395
f510_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL,24,313.45988941192627
f301_notdelay_amt_delta_std-d-mean,24,312.6605806350708
f703_bureau_y_min,23,312.1124629974365
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_min,25,311.1020579338074
f504_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_sum,24,309.68243312835693
f308_cons_days_delayed_payment_diff_mean,26,309.6380010843277
f302_delay_days_weighted_delay_mean,17,307.326699256897
f750_y_pred,25,306.81916987895966
f001_DAYS_ID_PUBLISH,22,305.2234697341919
f509_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff,26,304.28867769241333
f505_Active_DAYS_CREDIT_UPDATE_sum,24,304.2837498188019
f504_DAYS_ENDDATE_FACT-m-app_DAYS_REGISTRATION_std-d-mean,23,302.07244968414307
f301_delay_days_weighted_delay_mean,20,301.9019989967346
f313_days_weighted_delay_diff_mean,17,301.74508905410767
f501_AMT_CREDIT_MAX_OVERDUE_std,22,301.44091844558716
f501_DAYS_CREDIT_UPDATE_pctchange_std-d-mean,28,301.1310569047928
f509_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION,23,299.08765053749084
f306_cons_DEP_diff_mean,27,298.5212390422821
f509_DAYS_CREDIT_ENDDATE-m-app_DAYS_ID_PUBLISH,25,297.55178797245026
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,23,297.48422849178314
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,32,296.57412910461426
f305_con_days_weighted_delay_min,23,296.06681084632874
f309_delay_AMT_PAYMENT_min,22,295.27394008636475
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,21,295.2060079574585
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_ID_PUBLISH_std-d-mean,25,295.14276218414307
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,25,293.9631698131561
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max,23,293.68217849731445
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH-d-DAYS_REGISTRATION-m-DAYS_EMPLOYED,24,293.2723410129547
f501_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_mean,18,292.9609007835388
