feature,split,gain
f001_EXT_SOURCES_mean,1240.0,536452.963639309
f702_prev_y_mean,564.3333333333334,203961.27842993042
f702_prev_y_max,626.0,121904.65968900919
nejumi,1548.0,44050.792847212404
f001_EXT_SOURCES_sum,592.6666666666666,42615.909651339054
f702_prev_y_min,467.0,36735.70807458957
f001_EXT_SOURCE_3,727.0,21415.182056240737
OCCUPATION_TYPE,908.3333333333334,18496.999663035076
f001_EXT_SOURCE_2,752.6666666666666,18157.23818460107
f398_y_pred,438.3333333333333,14494.72933191061
f001_EXT_SOURCE_1,601.6666666666666,12394.646504263083
f702_prev_y_q25,294.6666666666667,11820.793031036854
CODE_GENDER-FLAG_OWN_CAR_lda_2,234.0,11577.429146210352
BUREAU_all_CREDIT_TYPE_Consumer_credit_DAYS_CREDIT_add_DAYS_CREDIT_ENDDATE_MAX,402.6666666666667,10794.426541794091
f505_Active_AMT_CREDIT_SUM_DEBT_d_AMT_CREDIT_SUM_max,196.33333333333334,10692.921283602715
f001_AMT_CREDIT_d_AMT_ANNUITY,296.6666666666667,10320.893964697918
f001_EXT_SOURCES_prod,345.0,10084.471079031626
f501_AMT_CREDIT_SUM_DEBT_d_AMT_CREDIT_SUM_max,173.66666666666666,10054.813728650412
f702_prev_y_q75,233.33333333333334,8831.583547234535
f405_AMT_BALANCE_d_AMT_CREDIT_LIMIT_ACTUAL_max,259.6666666666667,8747.224239428839
FLAG_DOCUMENT_PATTERN,434.6666666666667,7794.626594384511
BUREAU_all_CREDIT_TYPE_Credit_card_AMT_CREDIT_SUM_devide_AMT_CREDIT_SUM_DEBT_MIN,265.0,7782.645399436355
CODE_GENDER-NAME_EDUCATION_TYPE_lda_1,171.33333333333334,7252.310289462407
f001_AMT_GOODS_PRICE_m_AMT_CREDIT,386.0,7234.60733995835
f105_prevapp_future_payment_20m,165.66666666666666,6916.089085022609
BUREAU_all_CREDIT_TYPE_Consumer_credit_DAYS_CREDIT_ENDDATE_sub_DAYS_CREDIT_UPDATE_MEAN,305.3333333333333,6862.844856753945
f001_DAYS_ID_PUBLISH_m_DAYS_BIRTH,338.3333333333333,6852.144629557927
f505_Active_AMT_CREDIT_SUM_DEBT_d_AMT_CREDIT_SUM_mean,227.0,6843.223240226507
f001_REGION_POPULATION_RELATIVE,539.0,6578.323158701261
INST_all_ALL_DAYS_INSTALMENT_devide_DAYS_ENTRY_PAYMENT_MAX,245.0,6283.418486197789
f105_prevapp_future_payment_19m,208.0,6043.961830854416
f001_DAYS_EMPLOYED_m_DAYS_BIRTH,347.0,5881.673657963674
f001_EXT_SOURCES_2_3,435.6666666666667,5803.696630120277
f509_AMT_CREDIT_SUM_DEBT_d_AMT_CREDIT_SUM,205.33333333333334,5565.330705702305
f205_CNT_INSTALMENT_FUTURE_pctchange_min,202.0,5270.724136372407
NAME_FAMILY_STATUS,226.33333333333334,5231.0338285764055
f105_prevapp_future_payment_13m,217.33333333333334,4774.412500063579
f702_prev_y_var,395.3333333333333,4678.702157904704
f101_approved_cnt_unpaid_std,138.0,4672.657551109791
BUREAU_all_CREDIT_TYPE_Consumer_credit_DAYS_CREDIT_ENDDATE_sub_DAYS_CREDIT_UPDATE_SUM,273.0,4638.912335895002
f501_AMT_CREDIT_SUM_DEBT_d_AMT_CREDIT_SUM_std,214.66666666666666,4636.415382869542
f001_REGION_RATING_CLIENT_W_CITY,224.66666666666666,4584.157355308533
f001_EXT_SOURCES_std,372.0,4493.622588992119
f702_prev_y_median,289.0,4475.097173233827
f502_DAYS_CREDIT_ENDDATE_d_app_DAYS_BIRTH_mean,182.66666666666666,4404.772938410441
f501_AMT_CREDIT_SUM_DEBT_d_AMT_CREDIT_SUM_mean,192.66666666666666,4404.7244000633555
f001_EXT_SOURCES_1_2,284.6666666666667,4299.9167675077915
f001_maxwell_feature_1,244.0,4252.181195735931
f001_OWN_CAR_AGE,187.0,4189.898648182551
f001_DEF_30_CNT_SOCIAL_CIRCLE,155.66666666666666,4188.298902511597
f001_PAYMENT_RATE,227.0,4177.448823134105
BUREAU_all_CREDIT_ACTIVE_Active_AMT_CREDIT_SUM_devide_AMT_CREDIT_SUM_DEBT_MIN,125.66666666666667,4153.484548648198
f101_approved_AMT_ANNUITY_m_app_AMT_ANNUITY_mean,263.0,4043.149624278148
f301_notdelay_AMT_PAYMENT_sum,179.33333333333334,3958.306864357243
f750_y_pred,300.6666666666667,3948.3408214648566
f405_CNT_DRAWINGS_CURRENT_std,211.0,3929.1701039473214
BUREAU_all_CREDIT_TYPE_Credit_card_AMT_CREDIT_SUM_sub_AMT_CREDIT_SUM_DEBT_MIN,249.33333333333334,3902.7569875915847
BUREAU_all_CREDIT_TYPE_Consumer_credit_DAYS_CREDIT_ENDDATE_SUM,236.33333333333334,3857.853817373514
NAME_EDUCATION_TYPE-WALLSMATERIAL_MODE_lda_2,89.0,3834.059977889061
f109_SELLERPLACE_AREA,323.0,3816.663742651542
f509_AMT_CREDIT_MAX_OVERDUE,181.66666666666666,3803.0045804182687
f502_AMT_CREDIT_SUM_DEBT_d_AMT_CREDIT_SUM_max,104.0,3794.582831983765
f105_amt_unpaid_sum_p_app_d_income,216.33333333333334,3764.9893934627376
f310_days_weighted_delay_max,140.0,3761.0648704767227
f302_days_weighted_delay_max,154.33333333333334,3748.5513656934104
f108_AMT_ANNUITY,339.0,3675.392525990804
f301_delay_DAYS_ENTRY_PAYMENT_m_app_DAYS_LAST_PHONE_CHANGE_mean,198.66666666666666,3604.205906321605
f409_CNT_DRAWINGS_ATM_CURRENT_diff_std,149.66666666666666,3588.6072998046875
f001_AMT_CREDIT_d_CNT_FAM_MEMBERS,269.6666666666667,3536.6782864617803
f301_delay_DAYS_ENTRY_PAYMENT_m_app_DAYS_BIRTH_std,308.0,3529.7223149140677
f510_AMT_CREDIT_SUM_m_AMT_CREDIT_SUM_DEBT,299.3333333333333,3486.8509308099747
f101_approved_AMT_GOODS_PRICE_d_total_debt_mean,184.0,3462.58363639315
