feature,split,gain
f001_EXT_SOURCES_mean,645,164885.08554679155
f702_prev_y_max,298,44493.9230389595
f702_prev_y_mean,217,43338.96167874336
f002_ORGANIZATION_TYPE,2085,34151.86501502991
f702_prev_y_min,255,16016.906793996692
f001_EXT_SOURCES_sum,138,8588.153453111649
f001_EXT_SOURCE_3,248,6861.860692739487
f702_prev_y_q75,86,6508.455029964447
f002_NAME_EDUCATION_TYPE,164,6159.855182170868
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,156,6102.052322149277
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,159,5813.484149932861
f001_EXT_SOURCE_2,230,4525.539983257651
f002_OCCUPATION_TYPE,206,4078.550844669342
f001_CODE_GENDER,171,3990.4385073184967
f001_EXT_SOURCES_prod,124,3047.4626750946045
f702_prev_y_q25,92,2925.11186671257
f001_EXT_SOURCE_1,141,2288.3767211437225
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,86,2267.845259666443
f001_OWN_CAR_AGE,114,2262.6697459220886
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,74,1984.818166255951
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,74,1795.0499877929688
f101_active_AMT_GOODS_PRICE-d-total_debt_mean,41,1722.1156616210938
f001_REGION_RATING_CLIENT_W_CITY,104,1652.7218270301819
f101_approved_cnt_unpaid_var,50,1495.0131072998047
f302_days_weighted_delay_max,53,1457.7230672836304
f001_DEF_30_CNT_SOCIAL_CIRCLE,79,1413.084776878357
f505_Active_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_sum,61,1333.0283374786377
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,58,1317.7444169521332
f101_approved_amt_unpaid_var,45,1305.8879232406616
f001_building_score_avg_mean,87,1267.48255443573
f108_PRODUCT_COMBINATION,96,1208.9096331596375
f501_AMT_CREDIT_MAX_OVERDUE_var,76,1206.164763212204
f001_maxwell_feature_1,67,1203.9478158950806
f001_AMT_ANNUITY-d-cnt_adults,94,1194.3306722640991
f505_Active_AMT_CREDIT_MAX_OVERDUE_var,67,1187.1434841156006
f001_EXT_SOURCES_2-3,96,1163.807496547699
f001_REGION_POPULATION_RELATIVE,82,1009.433022737503
f002_NAME_FAMILY_STATUS,74,958.807918548584
f202_CNT_INSTALMENT_FUTURE_pctchange_min,27,947.0349254608154
f108_past_payment_11m,67,940.6691184043884
f101_approved_AMT_CREDIT-d-total_debt_mean,41,926.0624130368233
f101_approved_AMT_GOODS_PRICE-d-total_debt_min,35,908.0119388103485
f302_delay_days_weighted_delay_mean,48,904.4815883636475
f501_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_max,42,883.9435381889343
f109_NAME_GOODS_CATEGORY,67,877.8588151931763
f501_AMT_CREDIT_MAX_OVERDUE_max,55,875.415116071701
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,56,868.7026686668396
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,45,858.9020487368107
f502_AMT_CREDIT_SUM_DEBT_mean,51,850.7229981422424
f505_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_sum,61,838.482578754425
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,53,825.2389485836029
f001_EXT_SOURCES_std,70,821.5228704214096
f310_notdelay_DBD_mean,43,818.2662205696106
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,82,787.9045172929764
f001_YEARS_BEGINEXPLUATATION_MODE,54,786.5449764728546
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,47,773.088864326477
f505_Active_AMT_CREDIT_MAX_OVERDUE_mean,44,772.1548476219177
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,41,769.1044101715088
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,33,761.8044939041138
f001_OWN_CAR_AGE-m-DAYS_BIRTH,49,755.5721216201782
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,43,754.9338404908776
f105_prevapp_future_payment_1vs6,49,748.4338464736938
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,58,747.8803293704987
f001_AMT_CREDIT-d-AMT_ANNUITY,74,747.1315026283264
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,35,738.3210551738739
f002_WEEKDAY_APPR_PROCESS_START,64,730.4616794586182
f101_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_max,37,716.5581722259521
f102_approved_AMT_GOODS_PRICE-d-total_debt_max,42,711.0396800041199
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,61,710.2967879995704
f101_active_AMT_CREDIT-d-total_debt_mean,27,700.5418515205383
f105_prevapp_future_payment_max-d-credit,60,699.2032399177551
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_sum,42,698.5079021453857
f301_DBD_max,53,685.6076195240021
f101_approved_AMT_GOODS_PRICE-d-total_debt_mean,36,685.1461668014526
f302_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_min,27,684.7261741161346
f502_CREDIT_ACTIVE_Active_sum,28,683.2446136474609
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,48,680.6800866127014
f301_delay_days_weighted_delay_mean,41,671.9291270114481
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,34,671.7146129012108
f501_DAYS_ENDDATE_FACT-d-app_DAYS_LAST_PHONE_CHANGE_min,59,671.0418105125427
f101_completed_AMT_APPLICATION-d-app_AMT_ANNUITY_mean,29,668.2408210039139
f001_TOTALAREA_MODE,39,661.8612389564514
f301_days_weighted_delay_max,25,661.7900385856628
f105_prevapp_future_payment_13m,37,659.4546239376068
f101_nyg-high_AMT_GOODS_PRICE-d-total_debt_max,55,659.3313717842102
f302_notdelay_NUM_INSTALMENT_ratio_var,44,658.7391719818115
f105_prevapp_future_payment_12m,32,658.6285982131958
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,30,651.9925775527954
f109_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH,35,650.3581318855286
f302_NUM_INSTALMENT_VERSION_nunique,50,643.822630405426
f001_FLAG_WORK_PHONE,47,641.9952268600464
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_mean,55,636.3910067081451
f002_NAME_INCOME_TYPE,55,628.3781070709229
f505_Closed_DAYS_CREDIT_UPDATE_max,45,627.9915204048157
f702_prev_y_var,64,627.1028414815664
f101_approved_AMT_GOODS_PRICE-d-total_debt_max,42,626.4450771212578
f505_Active_DAYS_CREDIT_UPDATE_diff_var,64,625.1494178771973
f001_YEARS_BEGINEXPLUATATION_MEDI,40,623.1973690986633
f109_PRODUCT_COMBINATION,59,621.2550792694092
f305_notdelay_cas_NUM_INSTALMENT_ratio_mean,33,613.3150191307068
f101_nyg-high_AMT_GOODS_PRICE-d-total_debt_mean,33,612.009928226471
f501_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_mean,33,609.9792407751083
f001_NEW_CAR_TO_BIRTH_RATIO,35,607.9944252967834
f302_delay_days_weighted_delay_max,27,606.0368251800537
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,36,601.5712013244629
f501_AMT_CREDIT_SUM_min,54,595.2826311588287
f101_active_AMT_GOODS_PRICE-d-total_debt_min,20,595.1787538528442
f505_Active_AMT_CREDIT_SUM_LIMIT-d-app_AMT_CREDIT_mean,49,591.8132104873657
f101_completed_AMT_APPLICATION-d-app_AMT_INCOME_TOTAL_max,30,584.9832649230957
f305_cas_DAYS_ENTRY_PAYMENT_max,51,584.7838492393494
f108_AMT_GOODS_PRICE-d-AMT_CREDIT_diff,59,584.4082870483398
f106_CODE_REJECT_REASON-XAP,41,584.2334322929382
f108_DAYS_TERMINATION-m-app_DAYS_LAST_PHONE_CHANGE,49,580.9953374862671
f001_EXT_SOURCES_1-2,40,580.4664705991745
f502_DAYS_CREDIT_UPDATE_diff_var,58,580.2632293701172
f302_notdelay_NUM_INSTALMENT_ratio_max,32,580.0520004034042
f501_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,40,579.9857409000397
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_var,56,578.3445701599121
f501_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_mean,47,577.6448810100555
f301_NUM_INSTALMENT_ratio_var,41,575.521540760994
f105_DAYS_DECISION_max,44,574.7241995558143
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,57,572.648889541626
f102_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_min,52,570.5315084457397
f505_Active_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,48,566.2300897240639
f101_active_cnt_unpaid_var,37,564.810866355896
f101_nyg-middle_AMT_ANNUITY-m-app_AMT_ANNUITY_min,40,564.6658992767334
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,30,564.0036580562592
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,27,561.0314922332764
f302_DPD_mean,24,552.9635452032089
f501_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_var,57,548.6218402385712
