index,split,gain
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_std_mean,10,193.1643009185791
prev_NAME_YIELD_GROUP_AMT_CREDIT-high_sum,9,191.6501989364624
bureau_CREDIT_TYPE_DAYS_CREDIT_UPDATE-Credit-card_sum,10,190.22219944000244
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_mean_min,8,189.41430282592773
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_std_std,9,188.93710136413574
prev_NAME_PRODUCT_TYPE_DAYS_DECISION-walk-in_mean,5,188.42530059814453
REG_CITY_NOT_LIVE_CITY,9,188.10079860687256
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_std_min,8,188.02790069580078
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_max_mean,10,187.93710136413574
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_max_min,10,187.56250095367432
prev_PRODUCT_COMBINATION_DAYS_LAST_DUE-POS-household-with-interest_mean,10,187.4050006866455
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_min,10,187.1401014328003
cre_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_DRAWINGS_ATM_CURRENT_std_min,9,186.9518985748291
bureau_active_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_max_sum,10,186.90040016174316
bureau_AMT_CREDIT_MAX_OVERDUE-currency-1-Consumer-credit_mean,9,186.85709953308105
prev_CHANNEL_TYPE_AMT_ANNUITY-Stone_sum,10,186.63929748535156
prev_NAME_CASH_LOAN_PURPOSE_DAYS_LAST_DUE_1ST_VERSION-XNA_mean,9,186.2234001159668
bureau_active_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_max_min,9,186.16909980773926
prev_NAME_YIELD_GROUP_AMT_DOWN_PAYMENT-high_sum,10,185.55249881744385
bureau_gby-SK_ID_CURR_DAYS_CREDIT_ENDDATE_std,10,185.1135015487671
AMT_GOODS_PRICE-by-CNT_CHILDREN,10,184.71740245819092
bureau_AMT_CREDIT_SUM-Closed-Consumer-credit_sum,9,184.5407018661499
bureau_active_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_max_mean,9,183.70359802246094
prev_WEEKDAY_APPR_PROCESS_START_HOUR_APPR_PROCESS_START-THURSDAY_mean,10,183.57849979400635
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_std_min,9,183.20399951934814
bureau_CREDIT_TYPE_DAYS_CREDIT_ENDDATE-Credit-card_sum,9,182.5663013458252
bureau_DAYS_CREDIT-currency-1-Credit-card_mean,8,182.49930000305176
prev_NAME_YIELD_GROUP_AMT_GOODS_PRICE-high_std,9,181.74430084228516
bureau_active_gby-SK_ID_CURR_AMT_CREDIT_SUM_min,9,180.7200984954834
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_mean_std,10,180.1870002746582
cre_gby-SK_ID_CURR-CNT_DRAWINGS_OTHER_CURRENT_CNT_DRAWINGS_ATM_CURRENT_mean_mean,8,179.6624994277954
prev_NAME_CONTRACT_STATUS_DAYS_DECISION-Refused_mean,7,179.61570358276367
prev_gby-SK_ID_CURR-NAME_YIELD_GROUP_DAYS_DECISION_sum_max,10,179.25969982147217
bureau_CREDIT_TYPE_AMT_CREDIT_MAX_OVERDUE-Consumer-credit_mean,7,179.0385980606079
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_DEBT_mean_max-min,9,179.00309944152832
bureau_active_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_sum_std,10,178.75549983978271
bureau_active_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_std_max-min,7,177.73440170288086
prev_NAME_CLIENT_TYPE_AMT_DOWN_PAYMENT-New_sum,9,177.51830005645752
prev_gby-SK_ID_CURR-NAME_CASH_LOAN_PURPOSE_HOUR_APPR_PROCESS_START_mean_std,10,177.45800018310547
bureau_active_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_mean_min,10,177.34419918060303
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_mean_sum,9,176.95839881896973
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_NUM_INSTALMENT_NUMBER_min_mean,8,176.52740097045898
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_mean_min,8,176.48979949951172
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_min_mean,9,175.97029876708984
AMT_ANNUITY-by-CNT_CHILDREN,11,174.60470008850098
DAYS_ID_PUBLISH-DAYS_REGISTRATION,11,174.35170078277588
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_min_mean,9,174.23150062561035
bureau_CREDIT_ACTIVE_AMT_CREDIT_SUM-Closed_sum,9,172.88890075683594
YEARS_BEGINEXPLUATATION_MODE,9,172.85279750823975
prev_NAME_YIELD_GROUP_AMT_APPLICATION-middle_sum,9,172.77420234680176
prev_gby-SK_ID_CURR-NAME_TYPE_SUITE_HOUR_APPR_PROCESS_START_mean_mean,10,172.09610080718994
prev_NAME_YIELD_GROUP_DAYS_DECISION-high_sum,8,170.6273021697998
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_max_mean,8,170.38400077819824
bureau_CREDIT_ACTIVE_Active_norm,5,170.3102035522461
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_INSTALMENT_std_min,9,169.25349807739258
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_mean_std,9,167.3345022201538
bureau_active_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_max_min,8,167.2607021331787
prev_gby-SK_ID_CURR-NAME_TYPE_SUITE_DAYS_DECISION_sum_max,9,167.05640029907227
prev_NAME_PRODUCT_TYPE_HOUR_APPR_PROCESS_START-XNA_mean,9,166.86070442199707
prev_NAME_CASH_LOAN_PURPOSE_AMT_ANNUITY-XAP_mean,8,166.727801322937
prev_gby-SK_ID_CURR-NAME_PAYMENT_TYPE_DAYS_LAST_DUE_1ST_VERSION_max_min,8,166.51029777526855
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_INSTALMENT_sum_min,9,166.37120246887207
prev_gby-SK_ID_CURR-NAME_TYPE_SUITE_AMT_ANNUITY_max_sum,8,166.0013027191162
prev_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_DAYS_FIRST_DRAWING_sum_mean,7,165.92999839782715
bureau_active_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_min_max,9,165.80519771575928
prev_NAME_YIELD_GROUP_CNT_PAYMENT-high_sum,7,165.5597038269043
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_min_mean,9,165.29699897766113
prev_PRODUCT_COMBINATION_CNT_PAYMENT-Cash-X-Sell:-middle_mean,8,165.09489822387695
prev_gby-SK_ID_CURR-NAME_YIELD_GROUP_DAYS_DECISION_std_mean,8,164.9861011505127
prev_gby-SK_ID_CURR-NAME_CASH_LOAN_PURPOSE_HOUR_APPR_PROCESS_START_std_min,7,164.45059967041016
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_std_mean,8,164.31260013580322
pos_SK_DPD_over1_max-ts,7,164.20209884643555
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_NUM_INSTALMENT_NUMBER_mean_sum,9,164.14430141448975
prev_NAME_CLIENT_TYPE_AMT_ANNUITY-New_sum,8,163.84400177001953
bureau_active_gby-SK_ID_CURR-CREDIT_CURRENCY_AMT_CREDIT_SUM_min_max,7,163.3193998336792
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_std_mean,7,163.19550323486328
prev_NAME_GOODS_CATEGORY_AMT_CREDIT-Computers_mean,9,163.14640045166016
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_std_min,9,162.85650157928467
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_std_min,9,162.6885004043579
bureau_active_gby-SK_ID_CURR_DAYS_CREDIT_ENDDATE_min,8,162.1510992050171
