feature,split,gain
f001_EXT_SOURCES_mean,1339.6666666666667,527367.7824136341
f702_prev_y_mean,627.0,206797.50928744054
f002_ORGANIZATION_TYPE,12487.333333333334,197018.36147904396
f702_prev_y_max,745.0,123836.72945034441
nejumi,1866.3333333333333,48054.38200925166
f001_EXT_SOURCES_sum,674.3333333333334,45521.49155386289
f702_prev_y_min,564.6666666666666,37712.34009097765
f001_EXT_SOURCE_3,891.0,24605.890707376104
f001_EXT_SOURCE_2,875.6666666666666,21415.37521206339
f002_OCCUPATION_TYPE,1185.3333333333333,19991.557416121166
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,347.0,16830.020463988185
f002_NAME_EDUCATION_TYPE,246.0,15887.495454390844
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,353.6666666666667,15027.01843659083
f108_PRODUCT_COMBINATION,1165.3333333333333,14623.702871640524
f702_prev_y_q25,351.0,14550.292192046842
f001_CODE_GENDER,400.3333333333333,14104.066516240438
f001_EXT_SOURCE_1,724.0,13885.949456214905
f001_EXT_SOURCES_prod,408.0,11866.54118269682
f105_prevapp_future_payment_19m,389.6666666666667,11708.15250647068
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,359.0,11564.238290548325
f001_AMT_CREDIT-d-AMT_ANNUITY,375.6666666666667,10949.18010477225
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,386.6666666666667,10252.35428527991
f405_AMT_DRAWINGS_ATM_CURRENT_sum,343.0,8876.619322856268
f109_NAME_GOODS_CATEGORY,686.3333333333334,8611.831876277924
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,464.6666666666667,8584.586374958357
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_mean,353.0,8356.186513841152
f001_OWN_CAR_AGE,280.6666666666667,8283.371987541517
f001_REGION_POPULATION_RELATIVE,683.0,8069.380735099316
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,438.0,8053.782833908995
f001_EXT_SOURCES_2-3,614.6666666666666,7737.765476266543
f702_prev_y_q75,284.0,7417.794788012902
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,479.3333333333333,7238.213309516509
f105_prevapp_future_payment_13m,402.3333333333333,7232.841460466385
f301_notdelay_AMT_PAYMENT_sum,388.6666666666667,7148.482102463643
f509_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM,322.6666666666667,7142.982925315698
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,348.0,7095.56458607316
f305_notdelay_con_AMT_PAYMENT_sum,460.3333333333333,6979.430263853322
f302_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_min,336.0,6591.8300720949965
f202_CNT_INSTALMENT_FUTURE_pctchange_min,256.6666666666667,6442.337573548158
f507_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,373.3333333333333,6384.190619071324
f001_PAYMENT_RATE,339.6666666666667,6378.739823301633
f505_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_sum,379.0,6220.2179814179735
f702_prev_y_median,353.3333333333333,6208.7542771101
f310_days_weighted_delay_max,242.66666666666666,6197.249780356884
f109_PRODUCT_COMBINATION,491.0,6190.45751063029
f101_completed_AMT_APPLICATION-d-app_AMT_CREDIT_max,325.6666666666667,6125.791257580121
f109_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH,388.3333333333333,6091.453767458598
f702_prev_y_var,523.6666666666666,6042.6687015891075
f507_Active_AMT_CREDIT_SUM_sum,340.3333333333333,6014.958482642968
f302_days_weighted_delay_max,250.66666666666666,5923.076072076957
f108_NAME_GOODS_CATEGORY,474.0,5824.675582249959
f508_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,324.3333333333333,5572.737052639325
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,269.3333333333333,5549.458147491639
f002_NAME_FAMILY_STATUS,255.66666666666666,5481.883191982905
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY_mean,401.0,5478.399316608906
f101_approved_cnt_unpaid_var,198.66666666666666,5441.599891583125
f001_EXT_SOURCES_std,473.3333333333333,5439.411827524503
f405_CNT_DRAWINGS_CURRENT_var,295.0,5429.764466921489
f503_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,376.3333333333333,5407.600273439661
f750_y_pred,428.6666666666667,5397.220806956291
f105_amt_unpaid_sum-p-app-d-income,345.3333333333333,5369.094720204671
f101_approved_AMT_GOODS_PRICE-d-total_debt_mean,311.6666666666667,5329.970136880875
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,367.0,5262.804277497034
f101_nyg-middle_AMT_CREDIT-d-total_debt_min,380.0,5225.074293700357
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,293.3333333333333,5219.479735771815
