feature,split,gain
f001_EXT_SOURCES_mean,1295.0,532282.3753637802
f002_ORGANIZATION_TYPE,12396.666666666666,196315.17994681993
f702_prev_y_mean,601.3333333333334,194565.22196036577
f702_prev_y_max,548.0,94653.82593977451
nejumi,1862.6666666666667,53696.374112695456
f001_EXT_SOURCES_sum,679.0,46851.6050850153
f001_EXT_SOURCE_3,890.6666666666666,25158.888488372166
f001_EXT_SOURCE_2,882.0,22353.58160161972
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,483.6666666666667,20712.7056577007
f002_OCCUPATION_TYPE,1162.3333333333333,20119.06231403351
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,330.3333333333333,16842.93921378255
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,330.0,16423.01517129938
f002_NAME_EDUCATION_TYPE,230.33333333333334,16282.789634863535
f702_prev_y_min,366.0,15946.754201710224
f702_prev_y_q75,377.6666666666667,15654.013447632393
f108_PRODUCT_COMBINATION,1163.6666666666667,14491.620362917582
f001_CODE_GENDER,398.3333333333333,14270.072824319204
f001_EXT_SOURCE_1,729.3333333333334,13923.157368342081
f702_prev_y_q25,394.0,12189.634392005702
f105_prevapp_future_payment_19m,386.0,12150.549641370773
f001_EXT_SOURCES_prod,387.6666666666667,11971.126649856567
f001_AMT_CREDIT-d-AMT_ANNUITY,380.6666666666667,11187.617802083492
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,397.0,10920.344854533672
f405_AMT_DRAWINGS_ATM_CURRENT_sum,368.0,10330.039796829224
f301_notdelay_AMT_PAYMENT_sum,449.0,9399.736528058847
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,460.3333333333333,9009.570738693079
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,488.3333333333333,8688.476445277533
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_mean,358.0,8648.410715440908
f101_completed_AMT_APPLICATION-d-app_AMT_CREDIT_max,376.3333333333333,8610.843127677837
f109_NAME_GOODS_CATEGORY,686.0,8582.51950677236
f001_OWN_CAR_AGE,279.3333333333333,8280.00379316012
f001_REGION_POPULATION_RELATIVE,682.0,8169.172013103962
f305_notdelay_con_AMT_PAYMENT_sum,482.6666666666667,8146.412742058436
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,488.0,7992.190066257492
f509_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM,332.0,7926.762366531184
f001_EXT_SOURCES_2-3,596.3333333333334,7605.737732986609
f202_CNT_INSTALMENT_FUTURE_pctchange_min,263.0,7523.522985696793
f105_prevapp_future_payment_13m,375.0,7247.701791654031
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,358.3333333333333,7130.691813687484
f101_approved_AMT_GOODS_PRICE-d-total_debt_mean,333.6666666666667,7092.2724239776535
f302_days_weighted_delay_max,266.0,6943.185615936915
