feature,split,gain
f504_DAYS_CREDIT-d-app_DAYS_BIRTH_var,56,609.6110196113586
f301_days_weighted_delay_mean,42,606.5146245956421
f302_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,43,605.2195386886597
f302_days_weighted_delay_max,26,604.7416025698185
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,29,603.6709182262421
f301_DPD_mean,31,600.1699857711792
f302_notdelay_NUM_INSTALMENT_ratio_mean,33,595.5180470943451
f101_nyg-high_AMT_GOODS_PRICE-d-total_debt_min,31,594.3865818977356
f202_CNT_INSTALMENT_FUTURE_pctchange_mean,35,585.7923316955566
f001_AMT_CREDIT-d-CNT_FAM_MEMBERS,49,584.5491781234741
f101_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_mean,35,583.9293508529663
f001_REGION_RATING_CLIENT,49,579.6536841392517
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_mean,48,574.8822275400162
f001_AMT_CREDIT-d-AMT_ANNUITY,48,574.5888795852661
f401_AMT_DRAWINGS_CURRENT-d-app_AMT_ANNUITY_diff_pctchange_mean,56,572.5844993591309
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_mean,24,572.4226236343384
f301_NUM_INSTALMENT_ratio_var,45,569.8003494143486
f001_DEF_30_CNT_SOCIAL_CIRCLE,46,568.7162208557129
f405_CNT_DRAWINGS_ATM_CURRENT_pctchange_pctchange_mean,30,564.0499610900879
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,37,563.2083234786987
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,54,561.8538263738155
f308_cons_days_weighted_delay_tsw3_diff_mean,49,559.4489741325378
f310_notdelay_days_weighted_delay_mean,28,558.6748332977295
f105_prevapp_future_payment_22m,32,557.8381223678589
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,53,557.5342175960541
f303_amt_delta_mean,41,557.2554721832275
f505_Active_AMT_CREDIT_MAX_OVERDUE_max,31,555.9577970504761
f501_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_mean,35,554.3337559700012
f505_Closed_DAYS_CREDIT_UPDATE_pctchange_mean,41,552.2220993041992
f310_days_weighted_delay_max,20,548.8054904937744
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,49,546.6312502026558
f506_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,25,544.6141958236694
f305_delay_cas_DAYS_ENTRY_PAYMENT_mean,32,541.358781337738
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_CREDIT_mean,35,540.7098917961121
f501_DAYS_CREDIT_UPDATE_pctchange_var,41,539.1740884780884
f310_AMT_PAYMENT-d-app_AMT_ANNUITY_min,17,538.5571674108505
f105_future_payment_21m_min,19,536.9695520401001
f301_delay_DAYS_ENTRY_PAYMENT_max,20,534.0182819366455
f101_approved_AMT_CREDIT-d-total_debt_min,34,532.2473972439766
f001_NEW_CAR_TO_BIRTH_RATIO,31,531.6838417053223
f308_cons_days_delayed_payment_diff_mean,39,530.763408780098
f001_APARTMENTS_MODE,42,529.8882024288177
f001_building_score_avg_mean,28,527.659455537796
f308_cons_DBD_diff_mean,42,527.1846492886543
f501_AMT_CREDIT_MAX_OVERDUE_sum,34,527.1585388183594
f308_cons_days_weighted_delay_diff_mean,45,526.5124289989471
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,38,525.7358079850674
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max,34,525.5669100284576
f101_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_min,37,524.4855036139488
f105_DAYS_DECISION_max,44,524.2285690307617
f101_active_AMT_CREDIT-d-total_debt_max,19,521.9381060600281
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_CREDIT_min,55,518.9476482868195
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,39,515.7229814529419
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,35,511.4716806411743
f305_delay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max,37,509.5271587371826
f305_con_days_weighted_delay_max,46,506.94026881456375
f505_Closed_DAYS_CREDIT-d-app_DAYS_BIRTH_mean,42,503.41059696674347
f001_OWN_CAR_AGE-d-DAYS_BIRTH,34,500.8633723258972
f001_building_score_medi_mean,29,497.5517797470093
f101_refused_NAME_PRODUCT_TYPE_walk-in_mean,47,497.1782693862915
f407_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_diff_mean,41,495.55674743652344
f505_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,26,494.2517491802573
f501_DAYS_CREDIT_mean,41,493.8877863883972
f501_DAYS_CREDIT_UPDATE_pctchange_max,41,493.30420088768005
f101_refused_AMT_CREDIT-d-total_debt_min,25,492.77655029296875
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,38,490.40989112854004
f310_days_weighted_delay_mean,27,486.0558068752289
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_CREDIT_mean,27,484.99858474731445
f303_notdelay_AMT_PAYMENT_min,41,484.1037199497223
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max,30,482.1682424545288
f106_NAME_YIELD_GROUP-middle,40,480.32478952407837
f502_AMT_CREDIT_SUM_min,37,479.23064041137695
f101_nyg-high_AMT_GOODS_PRICE-d-AMT_CREDIT_mean,30,478.8399085998535
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,41,477.4968697950244
f105_prevapp_future_payment_max-d-income,37,476.9650902748108
f308_cas_NUM_INSTALMENT_NUMBER_pctchange_mean,41,472.51865458488464
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,45,471.03928804397583
f108_NAME_GOODS_CATEGORY,45,469.11723804473877
f308_cons_days_delayed_payment_pctchange_mean,44,468.90420627593994
f101_refused_AMT_CREDIT-d-total_debt_max,27,466.6934413909912
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,33,466.01833319664
f505_Closed_DAYS_CREDIT_UPDATE_diff_mean,41,462.57246255874634
f305_delay_con_NUM_INSTALMENT_ratio_mean,36,461.82023096084595
f101_nyg-high_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_min,33,461.2596137523651
f505_Active_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_min,30,460.84266901016235
f101_refused_AMT_CREDIT-m-app_AMT_GOODS_PRICE_var,21,458.23774242401123
f103_approved_DAYS_LAST_DUE-d-app_DAYS_REGISTRATION_min,46,457.73572063446045
f302_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max,38,456.43872833251953
f501_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_max,40,454.96933394670486
f001_AMT_CREDIT-d-cnt_adults,42,454.60069370269775
f501_AMT_CREDIT_SUM_OVERDUE-d-app_AMT_GOODS_PRICE_sum,17,451.62998962402344
f001_AMT_GOODS_PRICE-d-AMT_CREDIT,36,449.567040681839
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_sum,28,449.3357892036438
f503_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,26,448.5579586029053
f501_AMT_CREDIT_SUM_OVERDUE-d-app_AMT_GOODS_PRICE_max,14,446.9563980102539
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_max,33,446.6344118118286
f308_cons_days_weighted_delay_tsw3_diff_max,44,446.0677309036255
f106_NAME_CONTRACT_STATUS-Approved,29,445.752170085907
f101_approved_HOUR_APPR_PROCESS_START_var,39,445.00581896305084
f101_nyg-low_normal_total_debt_var,38,444.85254764556885
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_CREDIT_max,26,442.9641990661621
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY_max,39,442.9110972881317
f303_notdelay_NUM_INSTALMENT_ratio_var,36,442.2221097946167
f001_building_score_mode_std,37,438.1316406726837
f001_TOTALAREA_MODE,33,437.92843103408813
f105_amt_paid_sum-d-total_debt_sum,26,436.8218264579773
f101_completed_AMT_APPLICATION-m-app_AMT_ANNUITY_mean,23,435.86080169677734
f309_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,29,434.2639331817627
f001_AMT_ANNUITY-d-AMT_INCOME_TOTAL,30,433.76374197006226
f504_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION_max,34,432.1283941268921
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max,20,431.9088816642761
f001_HOUR_APPR_PROCESS_START,43,431.84316301345825
f405_AMT_BALANCE-d-app_AMT_CREDIT_diff_mean,19,430.45780086517334
f303_notdelay_amt_ratio_min,18,427.28933811187744
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_mean,13,426.9631395339966
f501_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,22,426.45762157440186
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,37,424.4982328414917
f505_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,28,423.9372293949127
f505_Active_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_sum,27,423.37014961242676
f105_prevapp_future_payment_19m,32,423.2946901321411
f701_all_credit-prevact_std,32,423.0577025413513
f405_AMT_DRAWINGS_ATM_CURRENT_pctchange_diff_min,19,422.5916996002197
f201_CNT_INSTALMENT-m-CNT_INSTALMENT_FUTURE_mean,35,421.474139213562
f103_active_cnt_unpaid_sum,34,420.384238243103
f501_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_mean,26,420.31728744506836
f308_cons_DBD_pctchange_var,38,420.1228485107422
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,18,419.88415145874023
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_mean,32,417.91345822811127
