feature,split,gain
f001_EXT_SOURCES_mean,637,169144.76343535632
f702_prev_y_mean,257,59668.452699661255
f002_ORGANIZATION_TYPE,2133,34996.2103471756
f702_prev_y_max,315,30488.35946722515
f702_prev_y_min,178,14544.77646240592
f001_EXT_SOURCES_sum,261,14046.06299829483
f001_EXT_SOURCE_2,290,6130.138464450836
f002_NAME_EDUCATION_TYPE,147,5393.657859802246
f702_prev_y_q75,74,5156.723875999451
f001_EXT_SOURCE_3,168,4774.099143743515
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,137,4534.369387149811
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,104,4198.370417833328
f001_CODE_GENDER,177,4155.651834964752
f702_prev_y_q25,94,3742.9524619728327
f001_EXT_SOURCES_prod,126,3506.614921569824
f002_OCCUPATION_TYPE,173,2970.6962027549744
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,81,2734.283620119095
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,87,2263.5640601217747
f001_AMT_CREDIT-d-AMT_ANNUITY,129,2025.8340001106262
f702_prev_y_median,74,1838.9917612075806
f001_EXT_SOURCES_std,116,1783.2173101902008
f302_days_weighted_delay_max,57,1748.6030232906342
f001_EXT_SOURCE_1,114,1723.3725730776787
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,81,1711.6734129786491
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,58,1618.0303926467896
f001_OWN_CAR_AGE,84,1472.3083410263062
f505_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,54,1470.2205483913422
f001_DEF_30_CNT_SOCIAL_CIRCLE,84,1462.842646598816
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,95,1402.7354044914246
f108_PRODUCT_COMBINATION,108,1402.3546166419983
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,63,1350.318853855133
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,85,1325.4909259080887
f001_REGION_POPULATION_RELATIVE,103,1275.3685229718685
