index,split,gain
app_001_EXT_SOURCE_2,2598,150389.11245012283
app_001_EXT_SOURCE_3,2392,134191.4926390648
app_001_EXT_SOURCE_1,2409,53889.67583465576
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_EMPLOYED,1548,26382.426916599274
app_001_AMT_ANNUITY,1551,20864.81315946579
app_001_DAYS_BIRTH,1282,20720.916568756104
app_002_EXT_SOURCE_1-by-AMT_INCOME_TOTAL,1423,20026.365409374237
app_002_DAYS_ID_PUBLISH-DAYS_EMPLOYED,1450,18418.73388814926
app_002_DAYS_EMPLOYED-DAYS_BIRTH,1471,18230.068920135498
app_002_AMT_ANNUITY-by-AMT_INCOME_TOTAL,1239,15949.009657859802
app_001_NAME_EDUCATION_TYPE,506,15559.548476219177
app_002_DAYS_ID_PUBLISH-DAYS_BIRTH,1152,15345.320686340332
app_001_DAYS_ID_PUBLISH,1234,15216.820404529572
app_001_AMT_CREDIT,1104,15214.961268424988
app_002_DAYS_REGISTRATION-DAYS_EMPLOYED,1154,14184.26774930954
app_001_AMT_GOODS_PRICE,899,13546.825187683105
app_001_DAYS_LAST_PHONE_CHANGE,1045,13514.454689025879
app_001_CODE_GENDER,554,13497.282726764679
bureau_501_DAYS_CREDIT_q75,678,13382.473940849304
app_001_OWN_CAR_AGE,844,13233.616212368011
ins_301_AMT_PAYMENT_sum,894,13028.771200180054
ins_305_days_weighted_delay_tsw3_min,639,12894.723171710968
app_002_AMT_INCOME_TOTAL-AMT_CREDIT,955,12568.42185640335
app_001_DAYS_EMPLOYED,943,12287.96281671524
ins_305_days_weighted_delay_tsw4_min,701,12248.286570072174
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_BIRTH,902,11846.88742685318
bureau_501_DAYS_CREDIT_q50,525,11735.45658826828
app_002_AMT_CREDIT-by-AMT_INCOME_TOTAL,917,11375.159634590149
app_001_DAYS_REGISTRATION,943,11037.298575878143
app_002_AMT_INCOME_TOTAL-AMT_ANNUITY,928,10992.716139793396
app_001_REGION_POPULATION_RELATIVE,913,10892.944880008698
pos_201_CNT_INSTALMENT_FUTURE_mean,819,10761.844913959503
app_002_AMT_INCOME_TOTAL-AMT_GOODS_PRICE,853,10593.660330295563
app_002_DAYS_REGISTRATION-DAYS_BIRTH,872,10332.75735616684
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_ID_PUBLISH,875,10235.444592475891
ins_301_DAYS_ENTRY_PAYMENT_std,667,10193.771129131317
app_002_DAYS_ID_PUBLISH-DAYS_REGISTRATION,810,9491.907554626465
