index,split,gain
EXT_SOURCE_3,879.2,31208.15615911484
EXT_SOURCE_2,945.4,28446.035164880752
EXT_SOURCE_1,920.6,13288.568239879609
DAYS_BIRTH,763.0,8412.35977783203
ORGANIZATION_TYPE,566.8,8060.688297462463
AMT_GOODS_PRICE,686.4,7599.082416820526
DAYS_EMPLOYED,669.6,7049.972601509095
AMT_ANNUITY,690.4,6941.703455352783
DAYS_ID_PUBLISH,676.6,6583.51789855957
DAYS_LAST_PHONE_CHANGE,659.8,6541.957592010498
AMT_CREDIT,615.4,6471.704807853699
DAYS_REGISTRATION,571.8,5363.477676868439
REGION_POPULATION_RELATIVE,485.4,4631.876212787628
AMT_INCOME_TOTAL,495.8,4582.5699865341185
OWN_CAR_AGE,429.6,4358.72022228241
OCCUPATION_TYPE,268.6,4139.7530336380005
AMT_REQ_CREDIT_BUREAU_YEAR,336.4,3052.7078427791594
HOUR_APPR_PROCESS_START,288.6,2582.290645122528
LANDAREA_AVG,263.8,2513.5197065353395
YEARS_BEGINEXPLUATATION_AVG,261.0,2489.097385311127
TOTALAREA_MODE,235.2,2334.168898773193
CODE_GENDER,160.2,2172.525615644455
BASEMENTAREA_AVG,225.4,2155.9477019309998
LANDAREA_MEDI,214.4,2076.265741062164
YEARS_BEGINEXPLUATATION_MODE,218.0,2065.4923069000242
LIVINGAREA_AVG,208.6,2036.5671093940734
BASEMENTAREA_MODE,205.2,2012.1665911197663
BASEMENTAREA_MEDI,204.2,2003.8473870277405
NONLIVINGAREA_AVG,205.0,1983.675325679779
LANDAREA_MODE,204.0,1977.4964159488677
APARTMENTS_AVG,204.4,1951.3879471778869
LIVINGAREA_MODE,194.4,1855.6026045799256
APARTMENTS_MODE,191.8,1855.571654510498
YEARS_BUILD_AVG,180.6,1736.468936729431
COMMONAREA_MODE,177.2,1730.7322122097016
COMMONAREA_AVG,182.6,1712.3990216255188
NAME_EDUCATION_TYPE,63.4,1703.2932203292846
OBS_30_CNT_SOCIAL_CIRCLE,188.8,1695.260088634491
NONLIVINGAREA_MODE,169.4,1629.7217833042146
NONLIVINGAREA_MEDI,159.6,1583.842607307434
APARTMENTS_MEDI,149.0,1519.6867057800293
LIVINGAPARTMENTS_MODE,149.4,1441.1740580558776
YEARS_BUILD_MODE,151.0,1428.1191831588744
COMMONAREA_MEDI,149.2,1377.4746541976929
LIVINGAREA_MEDI,138.0,1338.2673673152924
YEARS_BEGINEXPLUATATION_MEDI,144.2,1331.0029098033906
LIVINGAPARTMENTS_AVG,133.0,1289.0647589683533
ENTRANCES_AVG,133.4,1238.1821092605592
LIVINGAPARTMENTS_MEDI,129.0,1221.1477869987489
OBS_60_CNT_SOCIAL_CIRCLE,137.2,1220.381796836853
REGION_RATING_CLIENT_W_CITY,113.6,1218.3258469581604
DEF_30_CNT_SOCIAL_CIRCLE,128.2,1211.1367520809174
FLAG_DOCUMENT_3,99.8,1208.1505934715271
CNT_FAM_MEMBERS,118.6,1050.7378632545472
AMT_REQ_CREDIT_BUREAU_QRT,108.2,1039.983734035492
YEARS_BUILD_MEDI,103.6,999.6394194602966
FLOORSMIN_AVG,99.6,943.4491026878356
DEF_60_CNT_SOCIAL_CIRCLE,93.4,855.483013010025
AMT_REQ_CREDIT_BUREAU_MON,89.2,847.7168238639831
NAME_CONTRACT_TYPE,71.0,842.1320884704589
WEEKDAY_APPR_PROCESS_START,88.4,821.6211550712585
FLOORSMAX_AVG,84.4,812.9111515522003
NONLIVINGAPARTMENTS_AVG,84.8,798.6152781009674
REGION_RATING_CLIENT,73.0,780.892456150055
ENTRANCES_MEDI,77.2,730.8549385070801
ENTRANCES_MODE,78.2,721.1617941856384
NAME_FAMILY_STATUS,61.0,675.7834962844848
FLAG_OWN_CAR,63.8,656.8157166481018
ELEVATORS_AVG,60.4,594.7090692043305
REG_CITY_NOT_LIVE_CITY,62.8,579.8943768501282
CNT_CHILDREN,67.0,572.7753377914429
FLOORSMIN_MODE,60.0,562.2396270751954
FLOORSMAX_MEDI,55.0,560.6027596473693
FLAG_WORK_PHONE,63.4,551.2183324813843
NONLIVINGAPARTMENTS_MODE,56.4,527.9118717670441
FLAG_PHONE,50.4,467.18977842330935
ELEVATORS_MODE,45.0,448.41440000534055
NAME_INCOME_TYPE,32.6,440.0268346786499
FLOORSMIN_MEDI,47.8,425.09389810562135
FLAG_OWN_REALTY,46.0,424.41691455841067
FLOORSMAX_MODE,44.2,421.47260398864745
NONLIVINGAPARTMENTS_MEDI,44.2,418.81248898506163
REG_CITY_NOT_WORK_CITY,42.2,372.8982630252838
ELEVATORS_MEDI,36.8,353.0932970046997
AMT_REQ_CREDIT_BUREAU_WEEK,33.6,325.84883365631106
LIVE_CITY_NOT_WORK_CITY,36.4,319.6773729324341
NAME_HOUSING_TYPE,30.0,281.3938138961792
AMT_REQ_CREDIT_BUREAU_DAY,25.4,250.72811727523805
FLAG_EMP_PHONE,17.2,233.2500705718994
NAME_TYPE_SUITE,21.6,199.12732076644897
AMT_REQ_CREDIT_BUREAU_HOUR,17.6,185.33082160949706
FLAG_DOCUMENT_8,19.4,173.00470142364503
WALLSMATERIAL_MODE,18.0,163.90782117843628
LIVE_REGION_NOT_WORK_REGION,14.4,126.73217344284058
FLAG_DOCUMENT_16,12.6,125.6703724861145
FLAG_EMAIL,14.0,122.09989776611329
EMERGENCYSTATE_MODE,11.4,114.47727632522583
REG_REGION_NOT_WORK_REGION,12.6,110.61656255722046
HOUSETYPE_MODE,12.4,108.60296235084533
FLAG_DOCUMENT_6,11.2,105.72174367904663
FLAG_DOCUMENT_5,10.4,92.7376160621643
REG_REGION_NOT_LIVE_REGION,9.4,84.11584739685058
FLAG_DOCUMENT_18,8.2,73.19374990463257
FONDKAPREMONT_MODE,4.6,40.183487796783446
FLAG_DOCUMENT_13,2.6,23.192654037475585
FLAG_DOCUMENT_9,2.2,19.45439214706421
FLAG_DOCUMENT_11,2.0,15.780642032623291
FLAG_CONT_MOBILE,1.2,10.090796089172363
FLAG_DOCUMENT_14,0.6,5.052122020721436
FLAG_DOCUMENT_21,0.4,3.225826072692871
FLAG_DOCUMENT_15,0.0,0.0
FLAG_DOCUMENT_2,0.0,0.0
FLAG_DOCUMENT_7,0.0,0.0
FLAG_DOCUMENT_10,0.0,0.0
FLAG_DOCUMENT_19,0.0,0.0
FLAG_DOCUMENT_20,0.0,0.0
FLAG_DOCUMENT_12,0.0,0.0
FLAG_DOCUMENT_4,0.0,0.0
FLAG_MOBIL,0.0,0.0
FLAG_DOCUMENT_17,0.0,0.0
