index,split,gain
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Active-Loan-for-the-purchase-of-equipment_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Active-Mobile-operator-loan_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Active-Real-estate-loan_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Closed-Interbank-credit_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Closed-Loan-for-purchase-of-shares-(margin-lending)_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Closed-Real-estate-loan_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Sold-Another-type-of-loan_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Sold-Cash-loan-(non-earmarked)_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Sold-Loan-for-working-capital-replenishment_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Sold-Microloan_norm,0,0.0
bureau_CREDIT_ACTIVE-CREDIT_TYPE_Sold-Real-estate-loan_norm,0,0.0
bureau_CREDIT_CURRENCY-CREDIT_TYPE_currency-1-Interbank-credit_sum,0,0.0
bureau_CREDIT_CURRENCY-CREDIT_TYPE_currency-1-Loan-for-purchase-of-shares-(margin-lending)_sum,0,0.0
bureau_CREDIT_CURRENCY-CREDIT_TYPE_currency-1-Mobile-operator-loan_sum,0,0.0
bureau_CREDIT_CURRENCY-CREDIT_TYPE_currency-2-Another-type-of-loan_sum,0,0.0
bureau_CREDIT_CURRENCY-CREDIT_TYPE_currency-2-Loan-for-business-development_sum,0,0.0
bureau_CREDIT_CURRENCY-CREDIT_TYPE_currency-2-Real-estate-loan_sum,0,0.0
bureau_CREDIT_CURRENCY-CREDIT_TYPE_currency-4-Mortgage_norm,0,0.0
