feature,split,gain
f001_EXT_SOURCES_mean,432,62159.767440617085
f702_prev_y_mean,168,27393.402936697006
f002_ORGANIZATION_TYPE,1383,21006.81459760666
f702_prev_y_max,158,17503.845983028412
f001_EXT_SOURCES_sum,176,9665.682138442993
f703_bureau_y_max,120,7200.469857215881
f001_EXT_SOURCE_2,180,6349.280198693275
f702_prev_y_q25,101,5754.765579760075
f702_prev_y_min,108,4650.217507362366
f702_prev_y_q75,63,3876.2295771837234
f702_prev_y_median,64,3353.161029815674
f002_NAME_EDUCATION_TYPE,98,2979.7256021499634
f001_EXT_SOURCE_3,120,2863.030048906803
f001_CODE_GENDER,122,2730.288450241089
f703_bureau_y_q75,62,2419.8515161275864
f703_bureau_y_var,87,2358.3147010803223
f703_bureau_y_mean,51,2351.6083002090454
f001_EXT_SOURCE_1,109,2000.753489971161
f002_OCCUPATION_TYPE,112,1800.9338221549988
f001_EXT_SOURCES_prod,67,1777.34224319458
f002_NAME_FAMILY_STATUS,78,1235.0648002624512
f001_DEF_60_CNT_SOCIAL_CIRCLE,66,1216.7469034194946
f001_EXT_SOURCES_std,77,1115.319407939911
f001_maxwell_feature_1,48,1055.261658191681
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_mean,66,1049.8969012498856
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,31,977.7817220687866
f001_AMT_ANNUITY-d-cnt_adults,69,949.1044963896275
f001_OWN_CAR_AGE,52,921.669867515564
f001_REGION_POPULATION_RELATIVE,69,908.7864114046097
f001_DEF_30_CNT_SOCIAL_CIRCLE,50,898.6890206336975
f301_NUM_INSTALMENT_ratio_std-d-mean,47,892.9692533612251
f001_EXT_SOURCES_2-3,64,858.3242079019547
f205_CNT_INSTALMENT_FUTURE_pctchange_min,47,776.0504417419434
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,21,705.5521394014359
f201_CNT_INSTALMENT_FUTURE_pctchange_std-d-mean,47,683.4841878414154
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,26,679.7712526321411
f001_EXT_SOURCES_1-2,41,670.3579120635986
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,25,655.6920766234398
f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,44,650.3935816287994
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,44,647.589590549469
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_min,27,645.9859235286713
f509_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT,36,641.106584072113
f509_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM,35,631.6313238143921
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,42,624.8123172521591
f001_AMT_GOODS_PRICE-m-AMT_CREDIT-d-AMT_INCOME_TOTAL,45,601.587477684021
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_std,31,600.915726184845
f398_y_pred,23,591.5183305740356
f509_SK_ID_BUREAU,41,576.7374272346497
f202_CNT_INSTALMENT_FUTURE_pctchange_min,35,575.5717730522156
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,24,556.7264251708984
f509_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange,34,547.0532026290894
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,30,545.0076586008072
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,31,536.1372804641724
f201_CNT_INSTALMENT-m-CNT_INSTALMENT_FUTURE_std-d-mean,48,533.6408998966217
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,27,530.2268913984299
f310_delay_days_weighted_delay_mean,23,527.7829375267029
f001_REGION_RATING_CLIENT,28,527.6912021636963
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,44,526.1196784973145
f305_notdelay_cas_NUM_INSTALMENT_ratio_mean,29,516.6394777297974
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,36,512.7141661643982
f301_notdelay_DAYS_ENTRY_PAYMENT_mean,34,510.47886085510254
f301_delay_DAYS_ENTRY_PAYMENT_mean,29,508.09064054489136
f201_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std-d-mean,37,503.38396978378296
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_std-d-mean,37,500.0222507715225
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,32,495.0833625793457
f001_AMT_ANNUITY,38,492.3374514579773
f510_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE,36,491.63071727752686
f402_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,19,489.1378011703491
f601_Closed_STATUS_1_std-d-mean,33,487.18932008743286
f001_NEW_CAR_TO_EMPLOY_RATIO,33,485.30305194854736
f703_bureau_y_min,29,478.6750009059906
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,29,466.9079179763794
f510_SK_ID_BUREAU,38,466.8744475841522
f201_MONTHS_BALANCE_max-d-min,30,451.8748290538788
f301_notdelay_DAYS_ENTRY_PAYMENT_max,23,451.5150079727173
f505_Closed_DAYS_CREDIT_UPDATE_pctchange_max,34,443.7371401786804
f001_EXT_SOURCES_1-2-3,34,443.7057119011879
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,33,442.1745295524597
f305_con_AMT_PAYMENT_sum,26,437.3071913719177
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,35,436.9661297798157
f308_cons_days_weighted_delay_tsw3_diff_mean,35,435.2333106994629
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,31,434.87207517027855
f001_AMT_CREDIT-d-AMT_ANNUITY,33,432.6010491847992
f205_CNT_INSTALMENT_FUTURE_pctchange_mean,26,431.1952381134033
f001_AMT_ANNUITY-d-AMT_INCOME_TOTAL,35,428.2995722293854
f001_OWN_CAR_AGE-m-DAYS_EMPLOYED,25,424.9453296661377
f701_all_credit-prevact_min-dby-income,34,423.9899606704712
f702_prev_y_var,37,422.75180868059397
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,18,415.22596740722656
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,37,411.8586691021919
f001_OWN_CAR_AGE-d-DAYS_BIRTH,25,407.3661117553711
f301_NUM_INSTALMENT_ratio_mean,28,405.11543357372284
f302_NUM_INSTALMENT_ratio_max-d-min,30,404.5209712982178
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_std-d-mean,30,402.85474252700806
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,32,401.58259081840515
f501_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,29,400.91116881370544
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,23,400.7245783805847
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max-m-min,24,398.2616307735443
f301_notdelay_NUM_INSTALMENT_ratio_mean,27,396.2731119990349
f301_notdelay_NUM_INSTALMENT_ratio_std-d-mean,31,396.23686879873276
f301_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,25,395.5858693122864
f308_cons_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_mean,33,393.8374090194702
f509_DAYS_CREDIT_ENDDATE-m-app_DAYS_ID_PUBLISH,32,392.3948893547058
f302_NUM_INSTALMENT_ratio_std-d-mean,25,390.47227907180786
f750_y_pred,30,383.9553498029709
f509_DAYS_CREDIT_UPDATE_pctchange,33,383.54530119895935
f703_bureau_y_median,21,381.1170873641968
f305_con_AMT_INSTALMENT_min,30,380.30354952812195
f505_Closed_DAYS_CREDIT_UPDATE_diff_std,29,378.66238021850586
f301_notdelay_days_weighted_delay_sum,27,376.8671188354492
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_std-d-mean,26,375.8788104057312
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,18,375.31867027282715
