index,split,gain
app_001_EXT_SOURCE_2,2521,148805.8786444664
app_001_EXT_SOURCE_3,2249,125379.62451839447
app_001_EXT_SOURCE_1,2369,53489.294623851776
app_001_ORGANIZATION_TYPE,3329,50390.09894704819
bureau_503_ant_cre-debt_min,1186,23578.380171775818
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_EMPLOYED,1393,21650.239698410034
app_002_EXT_SOURCE_1-by-AMT_INCOME_TOTAL,1444,20422.88204240799
app_001_OCCUPATION_TYPE,914,20061.298847675323
app_001_AMT_ANNUITY,1509,19957.138517856598
app_001_DAYS_BIRTH,1228,18746.013029575348
bureau_501_ant_cre-debt_min,1013,17312.792779922485
app_002_AMT_ANNUITY-by-AMT_INCOME_TOTAL,1339,17141.282779693604
app_002_DAYS_EMPLOYED-DAYS_BIRTH,1271,15367.994431495667
app_002_DAYS_ID_PUBLISH-DAYS_EMPLOYED,1267,15283.128480911255
app_001_DAYS_ID_PUBLISH,1222,15257.001034259796
app_001_AMT_CREDIT,1089,14803.680148601532
app_002_DAYS_ID_PUBLISH-DAYS_BIRTH,1141,14802.84066438675
app_002_AMT_INCOME_TOTAL-AMT_CREDIT,1025,13638.501000404358
app_001_DAYS_EMPLOYED,987,13327.142949104309
app_001_DAYS_LAST_PHONE_CHANGE,1045,13287.31910610199
app_001_AMT_GOODS_PRICE,900,13122.473805904388
app_001_OWN_CAR_AGE,849,12897.05879163742
bureau_501_DAYS_CREDIT_q50,573,12189.605347156525
ins_301_AMT_PAYMENT_sum,814,12158.07516002655
bureau_504_ant_cre-debt_min,854,12059.694488048553
bureau_501_DAYS_CREDIT_q75,573,11881.436568260193
app_002_DAYS_REGISTRATION-DAYS_EMPLOYED,997,11822.670350074768
app_002_AMT_CREDIT-by-AMT_INCOME_TOTAL,956,11783.091063976288
app_002_DAYS_REGISTRATION-DAYS_BIRTH,997,11547.131785392761
app_001_CODE_GENDER,498,11227.861559867859
app_002_AMT_INCOME_TOTAL-AMT_ANNUITY,937,10907.736068248749
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_BIRTH,862,10809.466423988342
app_001_DAYS_REGISTRATION,909,10728.332139968872
app_001_NAME_EDUCATION_TYPE,224,10199.095896720886
prev_102_DAYS_DECISION_min,699,10032.581593036652
pos_201_CNT_INSTALMENT_FUTURE_mean,771,9936.400288105011
app_002_AMT_INCOME_TOTAL-AMT_GOODS_PRICE,798,9633.33493566513
app_001_REGION_POPULATION_RELATIVE,811,9544.997629642487
pos_201_CNT_INSTALMENT_FUTURE_std,751,9531.513144016266
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_ID_PUBLISH,827,9522.516460895538
bureau_501_days_fact-cre_min,794,9441.097145080566
prev_101_AMT_GOODS_PRICE_min,780,9261.809220790863
bureau_502_ant_cre-debt_min,641,9165.901034355164
app_002_DAYS_ID_PUBLISH-DAYS_REGISTRATION,790,9097.540068149567
prev_101_AMT_ANNUITY_min,762,9059.78396320343
ins_301_DAYS_ENTRY_PAYMENT_std,624,9036.015254020691
bureau_501_DAYS_CREDIT_UPDATE_q75,590,8789.162072181702
ins_301_AMT_INSTALMENT_sum,662,8644.013957500458
app_002_DAYS_LAST_PHONE_CHANGE-DAYS_REGISTRATION,750,8580.779488563538
ins_301_DAYS_INSTALMENT_std,534,8331.475742816925
pos_201_MONTHS_BALANCE_std,617,8298.864158153534
bureau_501_DAYS_ENDDATE_FACT_std,687,8256.762601852417
bureau_501_DAYS_CREDIT_mean,463,8197.546531200409
app_002_AMT_GOODS_PRICE-by-AMT_INCOME_TOTAL,703,8145.4642329216
bureau_501_days_fact-end_min,681,8083.51908826828
bureau_501_days_update-cre_min,672,8056.652186393738
ins_301_days_weighted_delay_sum,591,8039.045517921448
pos_201_CNT_INSTALMENT_FUTURE_q25,623,7910.481780529022
pos_202_CNT_INSTALMENT_FUTURE_mean,593,7880.113603591919
ins_301_AMT_INSTALMENT_q75,624,7853.246289730072
ins_301_AMT_PAYMENT_q50,636,7843.374924659729
bureau_501_DAYS_CREDIT_ENDDATE_q50,590,7691.081604003906
bureau_501_DAYS_CREDIT_std,660,7678.551522254944
pos_204_MONTHS_BALANCE_sum,615,7554.539703369141
ins_301_AMT_PAYMENT_q25,614,7503.422228813171
ins_304_days_weighted_delay_tsw3_mean,401,7411.88649559021
pos_202_CNT_INSTALMENT_FUTURE_q75,539,7317.741189479828
pos_202_CNT_INSTALMENT_FUTURE_std,583,7282.117876052856
ins_301_AMT_PAYMENT_min,615,7248.909928321838
ins_301_AMT_INSTALMENT_q25,606,7242.914902210236
ins_301_days_weighted_delay_tsw3_sum,545,7240.292987823486
pos_201_CNT_INSTALMENT_FUTURE_q75,568,7227.095726013184
prev_102_HOUR_APPR_PROCESS_START_min,505,7178.394898414612
pos_204_MONTHS_BALANCE_std,602,7155.212224960327
cre_401_CNT_DRAWINGS_ATM_CURRENT_mean,422,7126.711133956909
pos_202_CNT_INSTALMENT_FUTURE_q50,510,7044.063037395477
bureau_501_AMT_CREDIT_SUM_q25,602,7022.937739849091
bureau_501_DAYS_CREDIT_UPDATE_std,595,6989.494989871979
ins_301_AMT_PAYMENT_q75,586,6987.104934692383
ins_301_days_delayed_payment_std,593,6969.01224565506
ins_301_days_delayed_payment_sum,577,6956.429813861847
bureau_501_days_end-cre_min,595,6916.268413543701
ins_301_AMT_INSTALMENT_max,538,6808.51880979538
prev_101_AMT_DOWN_PAYMENT_min,561,6722.324320793152
bureau_501_AMT_CREDIT_SUM_sum,536,6705.3835372924805
bureau_501_AMT_CREDIT_SUM_q50,564,6688.418930530548
ins_301_AMT_INSTALMENT_q50,563,6687.774507045746
bureau_501_DAYS_CREDIT_ENDDATE_std,578,6675.505195140839
bureau_501_DAYS_ENDDATE_FACT_max,547,6622.78036403656
bureau_501_DAYS_CREDIT_ENDDATE_q75,496,6529.257670879364
ins_305_days_weighted_delay_tsw4_min,432,6482.398263454437
bureau_501_AMT_CREDIT_SUM_DEBT_std,487,6453.561382770538
bureau_501_AMT_CREDIT_SUM_std,543,6439.980936050415
ins_304_days_weighted_delay_tsw3_std,460,6430.1740798950195
bureau_503_DAYS_CREDIT_ENDDATE_min,533,6386.883137702942
bureau_501_AMT_CREDIT_SUM_DEBT_q75,475,6369.345604419708
prev_102_AMT_ANNUITY_min,522,6337.55446434021
ins_304_DAYS_ENTRY_PAYMENT_q75,392,6324.810344696045
ins_301_AMT_PAYMENT_mean,523,6317.283357620239
prev_102_gby-SK_ID_CURR_size,442,6315.709553718567
ins_301_days_weighted_delay_std,540,6230.48051404953
ins_301_AMT_INSTALMENT_std,523,6202.1723465919495
app_002_AMT_ANNUITY-by-CNT_CHILDREN,532,6179.475607872009
ins_301_days_weighted_delay_tsw3_std,549,6149.21565580368
