feature,split,gain
f110_con_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pct_change_min,15,396.3314962387085
f101_refused_DAYS_DECISION_mean,15,396.0296058654785
f109_DAYS_FIRST_DUE-d-app_DAYS_BIRTH,22,395.60409116744995
f101_nyg-high_AMT_DOWN_PAYMENT_max,18,394.621298789978
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_mean,24,393.78517055511475
f001_YEARS_BEGINEXPLUATATION_MEDI,18,388.3107957839966
f106_NAME_CONTRACT_STATUS-Approved,16,386.8768091201782
f102_approved_DAYS_FIRST_DRAWING-m-app_DAYS_ID_PUBLISH_max,13,385.8407039642334
f101_nyg-middle_AMT_GOODS_PRICE-d-AMT_CREDIT_mean,20,383.8791401386261
f105_total_debt_sum-p-app-d-income,22,383.0349310040474
f103_approved_AMT_GOODS_PRICE-d-total_debt_mean,15,382.3548974990845
f109_DAYS_FIRST_DUE-m-app_DAYS_BIRTH,17,381.86890983581543
f001_building_score_avg_mean,21,380.4893093109131
f105_amt_paid_sum-d-total_debt_sum,22,377.5166006088257
f001_DAYS_REGISTRATION-m-DAYS_BIRTH,20,376.3026008605957
f101_approved_HOUR_APPR_PROCESS_START_mean,22,375.35903882980347
f102_approved_AMT_GOODS_PRICE-d-total_debt_mean,16,375.20761799812317
f001_APARTMENTS_MODE,18,374.42938899993896
f109_AMT_ANNUITY-d-app_AMT_ANNUITY,18,374.33988747000694
f101_completed_HOUR_APPR_PROCESS_START_max,18,374.19263982772827
f105_DAYS_DECISION_max-m-DAYS_BIRTH,14,374.07069873809814
f101_nyg-middle_CNT_PAYMENT_mean,16,373.3455991744995
f101_approved_DAYS_FIRST_DRAWING-d-app_DAYS_ID_PUBLISH_min,15,370.65579986572266
f101_completed_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,9,369.02020263671875
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,23,366.8830418586731
f110_DAYS_DECISION_pct_change_mean,22,365.94810962677
f110_DAYS_FIRST_DUE_pct_change_min,25,365.83595898747444
f110_total_debt_pct_change_min,21,364.3421903848648
f101_approved_DAYS_DECISION_mean,21,364.1758689880371
f101_nyg-middle_AMT_GOODS_PRICE-d-AMT_CREDIT_max,20,363.85412883758545
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_min,19,362.9876618385315
f102_approved_AMT_CREDIT-d-total_debt_max,16,358.6595220565796
f101_approved_DAYS_TERMINATION-d-app_DAYS_REGISTRATION_min,19,357.5944709777832
f102_refused_PRODUCT_COMBINATION_Cash-X-Sell:-low_mean,5,357.46600914001465
f001_building_score_avg_sum,13,357.03560972213745
f101_approved_DAYS_FIRST_DUE-m-app_DAYS_EMPLOYED_max,17,356.12599658966064
f105_past_payment_sum_max-d-credit,12,355.75446462631226
f101_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_min,14,355.27289962768555
f106_NAME_PORTFOLIO-XNA_appref,14,354.0866012573242
f110_csh_SELLERPLACE_AREA_pct_change_var,16,354.03589725494385
f108_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL,22,353.9109191894531
f101_nyg-high_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_EMPLOYED_min,13,352.1406760215759
f101_active_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_mean,16,351.79769706726074
f101_nyg-high_AMT_DOWN_PAYMENT_mean,15,351.1551561355591
f109_app_DAYS_BIRTH,5,349.36128997802734
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,24,349.2619204521179
f105_prevapp_future_payment_15m,14,346.7215995788574
f101_approved_DAYS_FIRST_DRAWING-m-app_DAYS_BIRTH_min,15,346.0918035507202
f102_refused_DAYS_DECISION_max,15,345.6801013946533
f001_YEARS_BEGINEXPLUATATION_MODE,18,345.57863187789917
f101_nyg-high_AMT_GOODS_PRICE-d-AMT_CREDIT_max,19,345.0740394592285
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_ID_PUBLISH-m-DAYS_BIRTH,23,344.8200521469116
f001_cnt_adults,13,344.6889591217041
f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_BIRTH,22,343.0728951692581
f101_refused_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,11,340.5039978027344
f102_approved_DAYS_FIRST_DRAWING-m-app_DAYS_REGISTRATION_max,11,339.22640228271484
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,22,339.04522013664246
f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_ID_PUBLISH,20,338.5341205596924
f101_nyg-high_AMT_GOODS_PRICE-d-total_debt_max,18,338.5267114639282
f102_approved_DAYS_FIRST_DRAWING-m-app_DAYS_BIRTH_mean,10,338.28589820861816
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,20,337.8525132536888
f101_completed_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_EMPLOYED_min,11,336.9890112876892
f101_completed_AMT_APPLICATION_max,12,334.541298866272
f108_NAME_GOODS_CATEGORY,18,333.2045021057129
f110_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pct_change_median,22,333.0645909309387
f001_AMT_CREDIT-d-CNT_FAM_MEMBERS,19,331.64868927001953
f101_approved_DAYS_TERMINATION-d-app_DAYS_BIRTH_min,18,329.82146841287613
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,23,329.47409354150295
f109_days_trm-m-fdue,22,327.681538105011
f110_DAYS_DECISION_pct_change_median,20,326.56283259391785
f101_approved_cnt_paid_ratio_var,12,325.36271381378174
f101_completed_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_mean,11,323.3978023529053
f001_DAYS_ID_PUBLISH-m-DAYS_REGISTRATION-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,19,321.9065008163452
f101_nyg-high_completed_mean,8,321.1124973297119
f105_prevapp_future_payment_1vs5,12,320.6467990875244
f101_approved_AMT_ANNUITY-d-app_AMT_CREDIT_max,11,320.0857801437378
f109_AMT_APPLICATION-d-app_AMT_ANNUITY,17,316.81241273880005
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,19,316.08321809768677
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_mean,14,315.83637714385986
