feature,split,gain
f001_EXT_SOURCES_mean,1157,514534.2648975849
f702_prev_y_mean,539,219405.51883721352
f002_ORGANIZATION_TYPE,8536,149723.93486452103
f702_prev_y_max,518,99855.30523645878
f001_EXT_SOURCES_sum,520,50635.81863287091
nejumi,1508,46311.10157883167
f702_prev_y_min,443,35029.11626441777
f001_EXT_SOURCE_3,670,22462.180959939957
f001_EXT_SOURCE_2,713,19657.05531811714
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,317,17117.893824249506
f702_prev_y_q75,323,16634.3739781389
f002_NAME_EDUCATION_TYPE,236,16224.97140455246
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_max,296,15525.145089626312
f002_OCCUPATION_TYPE,773,15358.045585632324
f001_CODE_GENDER,367,13908.143901824951
f001_EXT_SOURCES_prod,337,12813.63604772091
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,347,12731.781858921051
f001_EXT_SOURCE_1,545,11525.75770509243
f105_prevapp_future_payment_19m,312,11199.017442703247
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_mean,304,9797.622898578644
f108_PRODUCT_COMBINATION,728,9787.901171684265
f405_AMT_DRAWINGS_ATM_CURRENT_sum,314,9348.608768463135
f702_prev_y_q25,290,9347.656043171883
f001_OWN_CAR_AGE,251,8065.502702951431
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_mean,278,7928.399639606476
f001_PAYMENT_RATE,308,7865.199163913727
f001_AMT_GOODS_PRICE-m-AMT_CREDIT,352,7479.110451459885
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH,308,7079.690396785736
f509_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM,250,6762.158403992653
f001_EXT_SOURCES_2-3,459,6538.984742105007
f001_REGION_POPULATION_RELATIVE,463,6355.469423174858
f109_NAME_GOODS_CATEGORY,453,6341.589151859283
f105_prevapp_future_payment_13m,296,6165.736758947372
f301_notdelay_AMT_PAYMENT_sum,287,6117.193086862564
f101_completed_AMT_APPLICATION-d-app_AMT_CREDIT_max,251,6043.278199195862
f310_days_weighted_delay_max,205,6036.8709263801575
f001_AMT_CREDIT-d-AMT_ANNUITY,178,6008.108724594116
f001_DAYS_EMPLOYED-m-DAYS_BIRTH,311,5943.165942907333
f302_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_min,253,5919.048007488251
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,254,5834.55884718895
f507_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,293,5786.451807022095
f202_CNT_INSTALMENT_FUTURE_pctchange_min,213,5608.501332402229
f305_notdelay_con_AMT_PAYMENT_sum,309,5595.038823843002
f302_days_weighted_delay_max,183,5514.290855169296
f101_approved_cnt_unpaid_var,173,5405.67161205411
f109_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH,275,5375.843067623675
f101_approved_AMT_GOODS_PRICE-d-total_debt_mean,225,5297.443607807159
f405_AMT_RECEIVABLE_PRINCIPAL_pctchange_max,229,5145.446754932404
f002_NAME_FAMILY_STATUS,217,5093.269877910614
f505_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_sum,275,5045.215213060379
f507_Active_AMT_CREDIT_SUM_sum,261,5031.64134812355
f405_CNT_DRAWINGS_CURRENT_var,258,4823.039584159851
f508_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,238,4776.33128452301
f702_prev_y_var,375,4699.8195424079895
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,229,4599.303730934858
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,209,4595.732481792569
f001_REGION_RATING_CLIENT_W_CITY,194,4588.821128368378
f001_DEF_30_CNT_SOCIAL_CIRCLE,178,4581.660291194916
f503_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_sum,282,4517.400145173073
