feature,total
f308_delay_cas_days_weighted_delay_diff_mean,0.009509517163975042
f312_AMT_PAYMENT-d-app_AMT_ANNUITY_sum,0.009500901971754272
f101_refused_AMT_ANNUITY-d-app_AMT_ANNUITY_min,0.009499745616922597
f501_DAYS_CREDIT-m-app_DAYS_BIRTH_std-d-mean,0.009496938427865717
f101_refused_DAYS_DECISION_std,0.009493748835958727
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_diff_std-d-mean,0.00949344060224274
f101_completed_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_mean,0.009492296449962743
f508_Active_DAYS_CREDIT_mean,0.009477409633469408
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_GOODS_PRICE_diff_std-d-mean,0.009474547928042682
f330_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_std-d-mean,0.009474454283561251
f505_Active_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_max,0.009472325575038078
f330_notdelay_NUM_INSTALMENT_ratio_mean,0.00947083989646652
f407_AMT_PAYMENT_CURRENT_pctchange_diff_mean,0.00947023227808758
f302_DAYS_ENTRY_PAYMENT_max,0.00946991821974447
f505_Closed_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_min,0.009469533330903512
f332_notdelay_days_weighted_delay_max-d-min,0.009467490999377813
f501_DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT_min,0.00946743973872444
f507_Active_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_pctchange_max-m-min,0.009462642067165582
f505_Closed_DAYS_CREDIT-d-app_DAYS_BIRTH_max,0.009461856705427724
f109_DAYS_LAST_DUE-m-app_DAYS_BIRTH,0.009460640419563576
f101_nyg-high_DAYS_TERMINATION-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.009459135039744678
f101_completed_AMT_APPLICATION-d-app_AMT_INCOME_TOTAL_min,0.009454207811191374
f101_nyg-high_amt_paid_max,0.009452240215148698
f501_AMT_CREDIT_MAX_OVERDUE_diff_max-m-min,0.009451815330697
f303_NUM_INSTALMENT_ratio_max-d-min,0.009448436781031636
f101_approved_DAYS_TERMINATION-m-app_DAYS_REGISTRATION_std-d-mean,0.00944805690971444
f101_nyg-middle_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_pctchange_mean,0.009445011595669834
f330_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.009441935659328498
f301_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.009440906375015013
f101_nyg-high_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_pctchange_min,0.009440818711006037
f001_COMMONAREA_AVG,0.009437273336404315
f101_nyg-low_normal_AMT_ANNUITY_mean,0.009436386007805575
f310_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_mean,0.009434858848693266
f101_completed_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_min,0.009431611804368524
f604_Closed_MONTHS_BALANCE_std-d-mean,0.009430519327105142
f331_notdelay_AMT_PAYMENT_sum,0.00942976082170264
f101_nyg-middle_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,0.009428865672533213
f301_AMT_PAYMENT-d-app_AMT_ANNUITY_max,0.00942857922027141
f101_completed_DAYS_LAST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,0.009423541413143291
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_std,0.009423341370818447
f310_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.00942194084685518
f505_Active_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_max-d-min,0.009421588867292396
f402_AMT_PAYMENT_TOTAL_CURRENT_std-d-mean,0.009417898818643897
f309_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_mean,0.009417833346286021
f101_nyg-low_normal_AMT_CREDIT-d-app_AMT_CREDIT_pctchange_mean,0.009417403218159114
f501_AMT_CREDIT_SUM_diff_min,0.009416685162510126
f407_AMT_BALANCE-d-app_AMT_ANNUITY_diff_max,0.00941509859835409
f308_cons_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_mean,0.00941220415546196
f505_Active_DAYS_CREDIT_ENDDATE_mean,0.00941095895568897
f503_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_std-d-mean,0.009409547551743547
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_std,0.009407906350739813
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,0.0094068012190304
f101_nyg-high_DAYS_FIRST_DUE-m-app_DAYS_BIRTH_std,0.009406793123349678
f505_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_max-d-min,0.009405499283532104
f303_AMT_PAYMENT_min,0.009403670213684306
f108_AMT_APPLICATION-d-app_AMT_CREDIT,0.009402726821799637
f302_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.009400650802656526
f502_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_mean,0.009399344188046438
f101_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_diff_std,0.00939782999243757
f503_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,0.0093949957177033
f505_Closed_AMT_CREDIT_SUM_diff_mean,0.009394863982435121
f103_approved_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_pctchange_min,0.009391259375809025
f308_cas_days_weighted_delay_tsw3_pctchange_mean,0.00939070558653372
f101_approved_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_min,0.009389857839804805
f309_notdelay_INS_COUNT,0.00938918593700984
f101_nyg-middle_DAYS_TERMINATION-m-app_DAYS_BIRTH_max,0.009387891832447074
f103_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_max,0.009387257654044457
f101_nyg-high_AMT_ANNUITY-m-app_AMT_ANNUITY_min,0.009385348273495353
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_std-d-mean,0.009385084889315661
f503_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_min,0.009384620595663145
f102_nyg-low_normal_AMT_CREDIT-d-total_debt_max,0.009383818812201752
f106_NAME_PRODUCT_TYPE-x-sell,0.009380114688630549
f502_DAYS_CREDIT-d-app_DAYS_EMPLOYED_sum,0.00937909978047061
f108_AMT_CREDIT-m-app_AMT_CREDIT,0.009378125613460018
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_CREDIT_diff_mean,0.009376657748689107
f305_cas_AMT_INSTALMENT_sum,0.009375870196058579
f305_delay_con_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max-m-min,0.00937498723152292
f405_AMT_TOTAL_RECEIVABLE_max-m-min,0.009371780422207673
f332_notdelay_NUM_INSTALMENT_ratio_mean,0.009369390713015922
f101_nyg-high_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,0.00936829505736336
f105_past_payment_7m_max,0.009363129067766632
f505_Closed_AMT_CREDIT_MAX_OVERDUE_mean,0.009362479356715369
f503_DAYS_CREDIT_ENDDATE-m-app_DAYS_REGISTRATION_sum,0.009360396705196143
f109_DAYS_LAST_DUE-m-app_DAYS_EMPLOYED,0.009358842340806726
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_EMPLOYED_std,0.009357114810135134
f102_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_max,0.009356662296624381
f101_nyg-high_AMT_ANNUITY-d-app_AMT_ANNUITY_min,0.009356165280960515
f303_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_mean,0.009354925699828747
f305_notdelay_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std-d-mean,0.009353527911969837
f305_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_std-d-mean,0.009347469590162007
f505_Active_AMT_CREDIT_SUM_DEBT_sum,0.009347433396819146
f501_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_max,0.00934722115453807
f302_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,0.009345376119968532
f508_Active_DAYS_CREDIT_UPDATE_mean,0.009341963388299342
f101_nyg-middle_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_std-d-mean,0.00934112419390205
f302_notdelay_AMT_INSTALMENT_min,0.009340488133649566
f101_nyg-low_normal_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_min,0.009337135219396222
f305_delay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009334487583863103
f101_approved_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_std,0.009334145761011072
f101_nyg-high_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_max-d-min,0.009333588838865694
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max,0.009332326281882422
f502_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_min,0.009332198853287685
f105_past_payment_6m_max,0.009329055865182793
f501_DAYS_CREDIT_ENDDATE_max,0.009326839012585738
f502_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_sum,0.009325020346528275
f108_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange,0.009323792031964595
f105_prevapp_future_payment_25m,0.009323720679857858
f305_con_AMT_PAYMENT_max,0.009323120506938962
f109_DAYS_LAST_DUE-d-app_DAYS_ID_PUBLISH,0.00931779696865783
f312_days_delayed_payment_diff_min,0.009317631782996638
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_max-d-min,0.009314476601368532
f101_nyg-middle_nejumi_max-d-min,0.009314363218480198
f101_completed_PRODUCT_COMBINATION_POS-household-with-interest_mean,0.009312627792755296
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_diff_max-d-min,0.009311670308903116
f102_approved_AMT_CREDIT-d-total_debt_mean,0.009310750693431718
f313_amt_ratio_pctchange_var,0.009309910284798684
f507_Active_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_mean,0.009309636300936123
f504_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_sum,0.009307432525205687
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_sum,0.009304952806996482
f101_nyg-high_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max,0.009304749044214586
f101_nyg-middle_DAYS_DECISION_min,0.009304376724163546
f101_approved_DAYS_TERMINATION-m-app_DAYS_BIRTH_mean,0.009300675738253257
f101_completed_total_debt_diff_max-d-min,0.009300593626533758
f101_nyg-middle_AMT_CREDIT-d-total_debt_pctchange_max,0.009296400579385682
f302_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.009293223345010454
f109_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL,0.00928986767439717
f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_BIRTH,0.009288437677903563
f103_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_min,0.009287020503900768
f505_Active_AMT_CREDIT_SUM_OVERDUE-d-app_AMT_INCOME_TOTAL_diff_std,0.009286218764148329
f311_AMT_PAYMENT-d-AMT_ANNUITY_diff_pctchange_mean,0.009284018081931281
f332_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,0.009282645826119956
f507_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_mean,0.009282502826710884
f505_Active_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_mean,0.009280880512843818
f502_DAYS_CREDIT_UPDATE_pctchange_mean,0.009277587750095592
f504_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_sum,0.009276147055557942
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_ID_PUBLISH_min,0.009276045211354583
f101_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_min,0.009274480020891266
f508_Closed_DAYS_CREDIT_UPDATE_max,0.009274145901155485
f405_CNT_DRAWINGS_ATM_CURRENT_std-d-mean,0.009273825739683543
f503_DAYS_CREDIT_UPDATE_pctchange_max-d-min,0.009272157793418737
f505_Active_DAYS_CREDIT_UPDATE_diff_max-m-min,0.009271582462952233
f501_DAYS_ENDDATE_FACT_mean,0.009269597662934049
f109_DAYS_FIRST_DUE-m-app_DAYS_EMPLOYED,0.009268099907070629
f101_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_std-d-mean,0.009267240489479958
f304_notdelay_DBD_mean,0.009265507036742273
f101_nyg-high_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_min,0.009264172537588546
f503_DAYS_CREDIT-d-app_DAYS_REGISTRATION_sum,0.009263798646236122
f503_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_diff_max,0.009263292759691209
f101_nyg-middle_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_pctchange_max,0.009263236041637646
f308_cas_amt_ratio_diff_max,0.009261245340933736
f304_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max,0.009257462489357436
f103_completed_AMT_GOODS_PRICE-d-total_debt_min,0.009256632800605982
f314_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_min,0.00925636238058492
f312_AMT_PAYMENT-m-AMT_ANNUITY_pctchange_max,0.009253082574751235
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_std,0.009250007839759315
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_max-d-min,0.009243104998719977
f505_Closed_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.00924302766393668
f510_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE,0.009243009523894936
f103_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_min,0.009241659685252366
f101_approved_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.009240017643010535
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_min,0.009237609128075103
f330_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_std-d-mean,0.009237468746693175
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009236435287390323
f101_nyg-high_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max-d-min,0.00923478117401136
f508_Active_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_max,0.009232420975287916
f101_completed_AMT_GOODS_PRICE-d-AMT_CREDIT_std,0.009231941006916645
f101_approved_WEEKDAY_APPR_PROCESS_START_FRIDAY_mean,0.009230449817208133
f103_nyg-low_action_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_min,0.009229690537300168
f313_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.009227880029686851
f309_AMT_PAYMENT_min,0.009227760120809243
f101_approved_total_debt_diff_min,0.00922354920214954
f503_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.009222901467409509
f101_nyg-middle_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_min,0.009222674948668672
f401_AMT_PAYMENT_TOTAL_CURRENT_diff_diff_max-d-min,0.00922232389206443
f505_Closed_DAYS_ENDDATE_FACT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009221236770260259
f505_Closed_DAYS_CREDIT_min,0.009219840201461021
f309_delay_AMT_PAYMENT_var,0.009219669154381738
f101_nyg-middle_AMT_ANNUITY-d-app_AMT_ANNUITY_pctchange_mean,0.009219181909210944
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max-m-min,0.009216296169956525
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009215093423819374
f507_Active_DAYS_CREDIT_UPDATE_diff_mean,0.009213053140775609
f203_MONTHS_BALANCE_mean,0.00921230163109534
f204_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std-d-mean,0.009211350272622851
f303_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.009210494255621902
f501_AMT_CREDIT_SUM-d-app_AMT_CREDIT_diff_std-d-mean,0.009210442697181813
f505_Closed_DAYS_CREDIT-d-app_DAYS_REGISTRATION_std,0.009210313496381383
f303_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,0.009209235490070992
f303_amt_ratio_min,0.009206207264296492
f505_Closed_DAYS_CREDIT_UPDATE_sum,0.00920597575808558
f501_DAYS_ENDDATE_FACT-d-app_DAYS_LAST_PHONE_CHANGE_max-m-min,0.009205000094802112
f505_Closed_DAYS_CREDIT_ENDDATE-m-app_DAYS_EMPLOYED_max-d-min,0.009204118356062925
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_min,0.009202788902974386
f101_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_max,0.009201084862312688
f304_delay_AMT_PAYMENT_sum,0.009199900043985363
f101_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_diff_max-d-min,0.009199744813627774
f001_LIVINGAPARTMENTS_AVG,0.009197775003842496
f310_DPD_sum,0.009195799543251587
f101_approved_AMT_GOODS_PRICE-d-total_debt_pctchange_max,0.009195235250241879
f102_nyg-middle_AMT_GOODS_PRICE-d-total_debt_mean,0.009194422789031072
f505_Closed_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_std,0.009193991289028014
f330_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.009192909830673881
f105_DAYS_LAST_DUE_1ST_VERSION_act_max,0.009191361065112418
f314_AMT_PAYMENT-d-app_AMT_ANNUITY_var,0.009190549289613341
f101_refused_AMT_GOODS_PRICE-d-AMT_CREDIT_diff_min,0.00918666848273706
f505_Closed_DAYS_CREDIT-d-app_DAYS_EMPLOYED_std,0.009186325780718565
f106_NAME_CONTRACT_STATUS-Approved,0.00918564078958276
f101_nyg-middle_total_debt_min,0.009184677215214598
f301_delay_amt_delta_mean,0.009183764970951193
f303_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_min,0.009181729296993848
f101_nyg-middle_AMT_APPLICATION-d-app_AMT_INCOME_TOTAL_max,0.009180478668220061
f331_days_weighted_delay_sum,0.009178372365905674
f308_cons_AMT_PAYMENT-d-app_AMT_ANNUITY_diff_min,0.009177280495171393
f501_DAYS_ENDDATE_FACT-d-app_DAYS_ID_PUBLISH_min,0.009176893827106184
f101_refused_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_pctchange_min,0.009176149441250447
f504_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_std-d-mean,0.009175759700830824
f105_past_payment_7m_mean,0.009173463367640822
f303_notdelay_AMT_INSTALMENT_min,0.00917307871664882
f305_rev_AMT_PAYMENT-d-app_AMT_ANNUITY_std-d-mean,0.00917127567923839
f101_nyg-high_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_max,0.00917056233503378
f501_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_max,0.009169961245580253
f504_DAYS_ENDDATE_FACT-m-app_DAYS_EMPLOYED_mean,0.00916636933149282
f303_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.00916594172664187
f402_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_mean,0.009164280370588248
f303_notdelay_days_weighted_delay_max-d-min,0.009163906409446433
f503_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_std-d-mean,0.009160976512341453
f505_Active_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_std,0.009160065731400196
f101_approved_DAYS_LAST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max,0.009159920047957792
f302_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,0.009159422826627048
f312_days_weighted_delay_mean,0.009155513715676682
f401_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_diff_std-d-mean,0.009152770785939422
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.009151463572379899
f505_Closed_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009151153146899144
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max-d-min,0.009150871472520703
f101_approved_AMT_CREDIT-d-total_debt_pctchange_max,0.009149658929205957
f505_Active_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_std,0.009148337514904924
f507_Active_DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT_min,0.009147156945507166
f101_completed_AMT_CREDIT-d-app_AMT_ANNUITY_pctchange_mean,0.009146887788554653
f330_delay_NUM_INSTALMENT_ratio_std-d-mean,0.009146690689083449
f101_completed_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_max,0.009144231654581803
f313_days_weighted_delay_mean,0.009143577061108386
f505_Closed_DAYS_CREDIT-m-app_DAYS_BIRTH_std,0.009143378112171297
f101_completed_NAME_GOODS_CATEGORY_Audio-Video_mean,0.00914201378791127
f101_approved_DAYS_TERMINATION-m-app_DAYS_ID_PUBLISH_std-d-mean,0.009140913222366178
f505_Active_AMT_ANNUITY_diff_max-m-min,0.009140701368150646
f101_active_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_mean,0.009140667643510111
f108_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL,0.009139139342043514
f102_nyg-middle_AMT_GOODS_PRICE-d-total_debt_min,0.009137588370125566
f505_Active_AMT_CREDIT_SUM_DEBT_mean,0.00913481706223298
f101_nyg-low_normal_AMT_APPLICATION-d-app_AMT_GOODS_PRICE_min,0.009134739802143325
f507_Active_DAYS_CREDIT_UPDATE_diff_max-d-min,0.009132202164973527
f313_AMT_PAYMENT-d-AMT_ANNUITY_mean,0.009130748536710934
f310_notdelay_AMT_PAYMENT_min,0.009128504387173157
f101_nyg-high_nejumi_std-d-mean,0.009128344465636741
f332_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_mean,0.009128043625822434
f503_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_max-m-min,0.009126570867257927
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_std,0.009126180464543606
f301_AMT_PAYMENT-d-app_AMT_ANNUITY_min,0.009125916530339954
f101_nyg-low_action_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,0.009125711967885098
f304_DAYS_ENTRY_PAYMENT_mean,0.009122629909046144
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_EMPLOYED_max-d-min,0.009120247457364096
f109_AMT_APPLICATION-d-app_AMT_CREDIT,0.009115526456764136
f503_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_mean,0.009112653645418958
f306_delay_cons_DEP_diff_var,0.009112482994299688
f101_active_DAYS_FIRST_DUE-d-app_DAYS_ID_PUBLISH_max,0.009112242320974219
f302_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_min,0.009111673179565937
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_sum,0.009110382834308626
f331_AMT_PAYMENT_min,0.009109162599457118
f307_cas_DEP_diff_mean,0.009108957555897544
f310_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.009108249836252597
f508_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_min,0.009107440143595736
f504_DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT_std-d-mean,0.009101175113379592
f101_completed_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,0.00910066256958363
f310_notdelay_NUM_INSTALMENT_ratio_std,0.009099995943711001
f301_delay_AMT_INSTALMENT_mean,0.00909756247729784
f508_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_min,0.009097394307606217
f330_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_std-d-mean,0.00909401815404223
f331_NUM_INSTALMENT_ratio_std-d-mean,0.009092487930917556
f101_nyg-low_normal_AMT_ANNUITY-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_min,0.00908887423154996
f501_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_diff_min,0.009088335102304404
f101_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_std,0.009087936682765283
f108_AMT_GOODS_PRICE-d-total_debt_pctchange,0.009087204340426695
f332_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_std-d-mean,0.009085707627306077
f101_approved_DAYS_LAST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_mean,0.00908542468238674
f330_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max-d-min,0.009084486116978055
f101_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_max,0.009084476767864167
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_mean,0.009083873175888213
f101_nyg-low_normal_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_std-d-mean,0.009081933425795982
f303_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.009081909933683819
f507_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.009078424766234544
f505_Closed_DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT_max-m-min,0.009077452214174444
f101_approved_AMT_ANNUITY-d-app_AMT_CREDIT_min,0.009077265020829405
f302_notdelay_days_weighted_delay_max,0.009076847406941346
f105_prevapp_future_payment_2m,0.009073708812856284
f332_AMT_PAYMENT-d-app_AMT_ANNUITY_min,0.009073113305952393
f505_Active_DAYS_CREDIT_sum,0.009072979606858213
f103_nyg-low_normal_AMT_GOODS_PRICE-d-total_debt_min,0.00907062792459213
f332_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_min,0.00907058351618392
f502_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_max,0.009069758142376348
f103_approved_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_pctchange_std,0.009069419158895352
f101_nyg-middle_total_debt_pctchange_min,0.009067295033172183
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_REGISTRATION_max-d-min,0.009064935451915026
f101_nyg-high_AMT_GOODS_PRICE-d-total_debt_pctchange_min,0.009064386322099794
f201_SK_DPD_diff_std,0.00905896958495864
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_std-d-mean,0.009057483960200747
f101_nyg-high_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_max,0.00905688482702141
f101_approved_AMT_CREDIT-d-app_AMT_ANNUITY_max,0.00905551123873172
